timestamp,transmission,reflection,volt_piezo,total_intensity
-0.005993661,0.000642679,0.645788,2.433579495623123,4.12796
-0.005992661,0.00128265,0.652188,2.433477648598121,4.14395
-0.005991661,2.70326e-06,0.642589,2.433375801573119,4.12796
-0.005990661,0.000642679,0.658588,2.433273954548117,4.15995
-0.005989661,0.00192263,0.642589,2.4331721075231147,4.14395
-0.005988661,0.000642679,0.652188,2.4330702604981127,4.11196
-0.005987661,0.000642679,0.652188,2.4329684134731107,4.12796
-0.005986661,0.00192263,0.655388,2.4328665664481086,4.12796
-0.005985661,0.00128265,0.642589,2.4327647194231066,4.11196
-0.005984661,0.00128265,0.652188,2.4326628723981045,4.11196
-0.005983661,0.00192263,0.652188,2.4325610253731025,4.11196
-0.005982661,2.70326e-06,0.642589,2.4324591783481004,4.11196
-0.005981661,0.0025626,0.652188,2.432357331323098,4.15995
-0.005980661,0.00320258,0.655388,2.432255484298096,4.12796
-0.005979661,0.00192263,0.648988,2.432153637273094,4.12796
-0.005978661,0.00192263,0.648988,2.432051790248092,4.14395
-0.005977661,0.00128265,0.652188,2.4319499432230898,4.12796
-0.005976661,0.000642679,0.642589,2.4318480961980877,4.12796
-0.005975661,0.0025626,0.648988,2.4317462491730857,4.14395
-0.005974661,0.00192263,0.655388,2.4316444021480836,4.14395
-0.005973661,2.70326e-06,0.645788,2.4315425551230816,4.11196
-0.005972661,0.00192263,0.658588,2.431440708098079,4.15995
-0.005971661,0.0025626,0.648988,2.431338861073077,4.12796
-0.005970661,0.00128265,0.645788,2.431237014048075,4.12796
-0.005969661,0.00192263,0.655388,2.431135167023073,4.14395
-0.005968661,0.00192263,0.652188,2.431033319998071,4.12796
-0.005967661,2.70326e-06,0.645788,2.430931472973069,4.14395
-0.005966661,0.00128265,0.652188,2.430829625948067,4.15995
-0.005965661,0.00192263,0.648988,2.430727778923065,4.12796
-0.005964661,0.00320258,0.642589,2.4306259318980628,4.11196
-0.005963661,0.00128265,0.645788,2.4305240848730607,4.12796
-0.005962661,0.00128265,0.645788,2.4304222378480587,4.12796
-0.005961661,0.00128265,0.642589,2.4303203908230566,4.15995
-0.005960661,0.000642679,0.648988,2.4302185437980546,4.12796
-0.005959661,0.00128265,0.648988,2.4301166967730525,4.14395
-0.005958661,0.00128265,0.648988,2.4300148497480505,4.12796
-0.005957661,0.00128265,0.655388,2.4299130027230484,4.12796
-0.005956661,0.000642679,0.648988,2.4298111556980464,4.14395
-0.005955661,0.00128265,0.639389,2.429709308673044,4.14395
-0.005954661,0.00128265,0.645788,2.429607461648042,4.14395
-0.005953661,0.00192263,0.652188,2.42950561462304,4.14395
-0.005952661,0.00192263,0.652188,2.4294037675980378,4.14395
-0.005951661,0.00128265,0.648988,2.4293019205730357,4.09596
-0.005950661,0.0025626,0.645788,2.4292000735480337,4.12796
-0.005949661,0.00128265,0.648988,2.4290982265230316,4.12796
-0.005948661,0.00512251,0.648988,2.4289963794980296,4.14395
-0.005947661,-0.000637272,0.652188,2.4288945324730276,4.14395
-0.005946661,-0.000637272,0.648988,2.428792685448025,4.14395
-0.005945661,0.000642679,0.648988,2.428690838423023,4.15995
-0.005944661,0.00192263,0.655388,2.428588991398021,4.12796
-0.005943661,2.70326e-06,0.642589,2.428487144373019,4.12796
-0.005942661,0.000642679,0.655388,2.428385297348017,4.14395
-0.005941661,0.0025626,0.645788,2.428283450323015,4.14395
-0.005940661,0.00320258,0.645788,2.428181603298013,4.12796
-0.005939661,0.00320258,0.645788,2.4280797562730108,4.14395
-0.005938661,0.00128265,0.652188,2.4279779092480087,4.12796
-0.005937661,0.000642679,0.639389,2.4278760622230067,4.17595
-0.005936661,0.00192263,0.645788,2.4277742151980046,4.15995
-0.005935661,0.000642679,0.639389,2.4276723681730026,4.12796
-0.005934661,0.00128265,0.648988,2.4275705211480005,4.14395
-0.005933661,0.00128265,0.648988,2.4274686741229985,4.14395
-0.005932661,0.00192263,0.648988,2.4273668270979964,4.12796
-0.005931661,0.0025626,0.648988,2.4272649800729944,4.12796
-0.005930661,0.0025626,0.645788,2.4271631330479924,4.14395
-0.005929661,0.00320258,0.652188,2.4270612860229903,4.12796
-0.005928661,0.0025626,0.645788,2.426959438997988,4.12796
-0.005927661,0.00320258,0.648988,2.426857591972986,4.12796
-0.005926661,0.0025626,0.639389,2.4267557449479837,4.14395
-0.005925661,0.00192263,0.648988,2.4266538979229817,4.12796
-0.005924661,0.00128265,0.648988,2.4265520508979797,4.11196
-0.005923661,0.00192263,0.639389,2.4264502038729776,4.14395
-0.005922661,0.000642679,0.642589,2.4263483568479756,4.12796
-0.005921661,0.0025626,0.639389,2.4262465098229735,4.14395
-0.005920661,0.00192263,0.655388,2.4261446627979715,4.12796
-0.005919661,0.00192263,0.642589,2.426042815772969,4.14395
-0.005918661,0.00192263,0.636189,2.4259409687479674,4.14395
-0.005917661,0.00320258,0.648988,2.425839121722965,4.12796
-0.005916661,0.00320258,0.636189,2.425737274697963,4.14395
-0.005915661,0.00320258,0.648988,2.425635427672961,4.12796
-0.005914661,0.0025626,0.642589,2.4255335806479588,4.12796
-0.005913661,0.00192263,0.636189,2.4254317336229567,4.11196
-0.005912661,0.00448253,0.642589,2.4253298865979547,4.11196
-0.005911661,0.00320258,0.645788,2.4252280395729526,4.12796
-0.005910661,0.00192263,0.632989,2.4251261925479506,4.11196
-0.005909661,0.0025626,0.645788,2.4250243455229485,4.14395
-0.005908661,0.00320258,0.648988,2.4249224984979465,4.14395
-0.005907661,0.0025626,0.639389,2.4248206514729445,4.12796
-0.005906661,0.00448253,0.636189,2.4247188044479424,4.12796
-0.005905661,0.00384256,0.645788,2.4246169574229404,4.14395
-0.005904661,0.00320258,0.639389,2.4245151103979383,4.12796
-0.005903661,0.00384256,0.636189,2.4244132633729363,4.14395
-0.005902661,0.00384256,0.642589,2.424311416347934,4.12796
-0.005901661,0.00384256,0.639389,2.4242095693229317,4.11196
-0.005900661,0.0025626,0.639389,2.4241077222979297,4.12796
-0.005899661,0.00384256,0.636189,2.4240058752729277,4.12796
-0.005898661,0.00384256,0.632989,2.4239040282479256,4.12796
-0.005897661,0.00576248,0.642589,2.4238021812229236,4.12796
-0.005896661,0.00384256,0.636189,2.4237003341979215,4.12796
-0.005895661,0.00576248,0.632989,2.4235984871729195,4.14395
-0.005894661,0.00576248,0.632989,2.4234966401479174,4.12796
-0.005893661,0.00640246,0.629789,2.423394793122915,4.14395
-0.005892661,0.00384256,0.632989,2.4232929460979133,4.11196
-0.005891661,0.00704243,0.629789,2.423191099072911,4.12796
-0.005890661,0.00512251,0.632989,2.423089252047909,4.14395
-0.005889661,0.00512251,0.632989,2.4229874050229068,4.12796
-0.005888661,0.00512251,0.639389,2.4228855579979047,4.14395
