freq_confoc,freq_non_confoc,volt_laser
-1145976143.9162102,-1127268530.7954822,0.1082482455
-1113060425.9401155,-1094751451.468193,0.0876100548
-1110997201.8266392,-1092713062.6227598,0.0610221154
-1113060425.9401155,-1094751451.468193,0.0340623167
-1110997201.8266392,-1092713062.6227598,0.0130522666
-1128512134.5886955,-1110016596.9665565,0.0063587991
-1128512134.5886955,-1110016596.9665565,0.0095196031
-1128512134.5886955,-1110016596.9665565,0.017886437
-1128512134.5886955,-1110016596.9665565,0.0385246277
-1128512134.5886955,-1110016596.9665565,0.0567457331
-1128512134.5886955,-1110016596.9665565,0.0714341751
-1128512134.5886955,-1110016596.9665565,0.0837055319
-1128512134.5886955,-1110016596.9665565,0.0868663359
-1113060425.9401155,-1094751451.468193,0.0840773913
-1110997201.8266392,-1092713062.6227598,0.0725497534
-1128512134.5886955,-1110016596.9665565,0.0547005073
-1113060425.9401155,-1094751451.468193,0.0424291506
-1110997201.8266392,-1092713062.6227598,0.028112568
-1113060425.9401155,-1094751451.468193,0.0071025179
-1110997201.8266392,-1092713062.6227598,-0.0023798943
-1128512134.5886955,-1110016596.9665565,-0.0023798943
-1128512134.5886955,-1110016596.9665565,0.0087758843
-1128512134.5886955,-1110016596.9665565,0.0214191005
-1128512134.5886955,-1110016596.9665565,0.032574879
-1128512134.5886955,-1110016596.9665565,0.0480070398
-1113060425.9401155,-1094751451.468193,0.0595346777
-1110997201.8266392,-1092713062.6227598,0.0690170899
-1113060425.9401155,-1094751451.468193,0.0662281453
-1110997201.8266392,-1092713062.6227598,0.0630673412
-1128512134.5886955,-1110016596.9665565,0.0602783966
-1128512134.5886955,-1110016596.9665565,0.0431728694
-1128512134.5886955,-1110016596.9665565,0.0217909599
-1128512134.5886955,-1110016596.9665565,0.0098914625
-1128512134.5886955,-1110016596.9665565,0.0035698544
-1128512134.5886955,-1110016596.9665565,0.0007809098
-1128512134.5886955,-1110016596.9665565,0.0004090504
-1113060425.9401155,-1094751451.468193,0.0091477437
