timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0196292,0.0035698544,-8.49778802152489,-8.49778802152489
-0.0196284,0.0035698544,-8.497477002006443,-8.497477002006443
-0.0196276,0.0035698544,-8.497165982487996,-8.497165982487996
-0.0196268,0.0035698544,-8.49685496296955,-8.49685496296955
-0.019626,0.0007809098,-8.496543943451103,-8.496543943451103
-0.0196252,0.0004090504,-8.496232923932656,-8.496232923932656
-0.0196244,0.0035698544,-8.495921904414208,-8.495921904414208
-0.0196236,0.0007809098,-8.495610884895763,-8.495610884895763
-0.0196228,0.0004090504,-8.495299865377316,-8.495299865377316
-0.019622,0.0035698544,-8.494988845858868,-8.494988845858868
-0.0196212,0.0035698544,-8.494677826340421,-8.494677826340421
-0.0196204,0.0035698544,-8.494366806821974,-8.494366806821974
-0.0196196,0.0035698544,-8.494055787303529,-8.494055787303529
-0.0196188,0.0035698544,-8.493744767785081,-8.493744767785081
-0.019618,0.0035698544,-8.493433748266634,-8.493433748266634
-0.0196172,0.0035698544,-8.493122728748189,-8.493122728748189
-0.0196164,0.0035698544,-8.49281170922974,-8.49281170922974
-0.0196156,0.0007809098,-8.492500689711294,-8.492500689711294
-0.0196148,0.0004090504,-8.492189670192847,-8.492189670192847
-0.019614,0.0035698544,-8.4918786506744,-8.4918786506744
-0.0196132,0.0035698544,-8.491567631155954,-8.491567631155954
-0.0196124,0.0035698544,-8.491256611637505,-8.491256611637505
-0.0196116,0.0035698544,-8.49094559211906,-8.49094559211906
-0.0196108,0.0035698544,-8.490634572600612,-8.490634572600612
-0.01961,0.0007809098,-8.490323553082165,-8.490323553082165
-0.0196092,0.0004090504,-8.49001253356372,-8.49001253356372
-0.0196084,0.0035698544,-8.489701514045272,-8.489701514045272
-0.0196076,0.0035698544,-8.489390494526825,-8.489390494526825
-0.0196068,0.0035698544,-8.48907947500838,-8.48907947500838
-0.019606,0.0035698544,-8.48876845548993,-8.48876845548993
-0.0196052,0.0035698544,-8.488457435971485,-8.488457435971485
-0.0196044,0.0035698544,-8.488146416453038,-8.488146416453038
-0.0196036,0.0035698544,-8.48783539693459,-8.48783539693459
-0.0196028,0.0035698544,-8.487524377416145,-8.487524377416145
-0.019602,0.0035698544,-8.487213357897698,-8.487213357897698
