freq_confoc,freq_non_confoc,volt_laser
-1041616530.5674524,-1042464269.0050492,0.0150974924
-1007737620.2873359,-1008101789.9994617,0.0214191005
-1005614583.6214261,-1005948772.8799558,0.0269969897
-1023639374.111628,-1024229306.8985744,0.0388964871
-1023639374.111628,-1024229306.8985744,0.0452180952
-1023639374.111628,-1024229306.8985744,0.0480070398
-1007737620.2873359,-1008101789.9994617,0.0511678439
-1005614583.6214261,-1005948772.8799558,0.0483788992
-1023639374.111628,-1024229306.8985744,0.0424291506
-1007737620.2873359,-1008101789.9994617,0.0336904573
-1005614583.6214261,-1005948772.8799558,0.0245799045
-1007737620.2873359,-1008101789.9994617,0.0158412112
-1005614583.6214261,-1005948772.8799558,0.0067306585
-1023639374.111628,-1024229306.8985744,0.0035698544
-1023639374.111628,-1024229306.8985744,0.0007809098
-1007737620.2873359,-1008101789.9994617,0.003197995
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0150974924
-1005614583.6214261,-1005948772.8799558,0.0297859343
-1023639374.111628,-1024229306.8985744,0.0420572911
-1023639374.111628,-1024229306.8985744,0.0452180952
-1007737620.2873359,-1008101789.9994617,0.0452180952
-989670799.8377948,-989781045.5420213,0.0452180952
-1005614583.6214261,-1005948772.8799558,0.0340623167
-1007737620.2873359,-1008101789.9994617,0.0158412112
-989670799.8377948,-989781045.5420213,0.0067306585
-1005614583.6214261,-1005948772.8799558,0.0007809098
-1023639374.111628,-1024229306.8985744,-0.0023798943
-1023639374.111628,-1024229306.8985744,-0.0051688389
-1023639374.111628,-1024229306.8985744,-0.0027517537
-1023639374.111628,-1024229306.8985744,0.0035698544
-1023639374.111628,-1024229306.8985744,0.0147256329
-1023639374.111628,-1024229306.8985744,0.0245799045
-1023639374.111628,-1024229306.8985744,0.0297859343
-1023639374.111628,-1024229306.8985744,0.0420572911
-1023639374.111628,-1024229306.8985744,0.0452180952
-1023639374.111628,-1024229306.8985744,0.0396402059
-1023639374.111628,-1024229306.8985744,0.0305296532
-1007737620.2873359,-1008101789.9994617,0.0190020153
-1005614583.6214261,-1005948772.8799558,0.0039417139
-1023639374.111628,-1024229306.8985744,-0.0051688389
-1007737620.2873359,-1008101789.9994617,-0.0111185876
-989670799.8377948,-989781045.5420213,-0.0142793916
-989670799.8377948,-989781045.5420213,-0.0059125577
-1005614583.6214261,-1005948772.8799558,0.0035698544
-1007737620.2873359,-1008101789.9994617,0.0091477437
-989670799.8377948,-989781045.5420213,0.0238361857
-989670799.8377948,-989781045.5420213,0.0333185978
-1005614583.6214261,-1005948772.8799558,0.0333185978
-1023639374.111628,-1024229306.8985744,0.0305296532
-1023639374.111628,-1024229306.8985744,0.0273688491
-1023639374.111628,-1024229306.8985744,0.0245799045
-1007737620.2873359,-1008101789.9994617,0.0130522666
-989670799.8377948,-989781045.5420213,0.0007809098
-1005614583.6214261,-1005948772.8799558,-0.0051688389
-1023639374.111628,-1024229306.8985744,-0.0083296429
-1023639374.111628,-1024229306.8985744,-0.0055406983
-1007737620.2873359,-1008101789.9994617,-0.0023798943
-989670799.8377948,-989781045.5420213,0.003197995
-989670799.8377948,-989781045.5420213,0.0123085477
-1005614583.6214261,-1005948772.8799558,0.021047241
-1023639374.111628,-1024229306.8985744,0.0301577938
-1023639374.111628,-1024229306.8985744,0.0333185978
-1007737620.2873359,-1008101789.9994617,0.0305296532
-989670799.8377948,-989781045.5420213,0.0245799045
-1005614583.6214261,-1005948772.8799558,0.0186301558
-1007737620.2873359,-1008101789.9994617,0.0098914625
-989670799.8377948,-989781045.5420213,0.0007809098
-1005614583.6214261,-1005948772.8799558,-0.0079577835
-1007737620.2873359,-1008101789.9994617,-0.011490447
-989670799.8377948,-989781045.5420213,-0.0055406983
-989670799.8377948,-989781045.5420213,0.0004090504
-989670799.8377948,-989781045.5420213,0.0091477437
-989670799.8377948,-989781045.5420213,0.0182582964
-989670799.8377948,-989781045.5420213,0.0214191005
-989670799.8377948,-989781045.5420213,0.0214191005
-989670799.8377948,-989781045.5420213,0.0242080451
-1005614583.6214261,-1005948772.8799558,0.0217909599
-1023639374.111628,-1024229306.8985744,0.0126804072
-1007737620.2873359,-1008101789.9994617,0.0123085477
-989670799.8377948,-989781045.5420213,0.0071025179
-989670799.8377948,-989781045.5420213,-0.0023798943
-1005614583.6214261,-1005948772.8799558,-0.0051688389
-1007737620.2873359,-1008101789.9994617,-0.0055406983
-1005614583.6214261,-1005948772.8799558,-0.0023798943
-1007737620.2873359,-1008101789.9994617,0.003197995
-989670799.8377948,-989781045.5420213,0.0095196031
-1005614583.6214261,-1005948772.8799558,0.0123085477
-1007737620.2873359,-1008101789.9994617,0.0154693518
-989670799.8377948,-989781045.5420213,0.0182582964
-989670799.8377948,-989781045.5420213,0.0186301558
-989670799.8377948,-989781045.5420213,0.0126804072
-989670799.8377948,-989781045.5420213,0.0095196031
-1005614583.6214261,-1005948772.8799558,0.0039417139
-1007737620.2873359,-1008101789.9994617,-0.0023798943
-989670799.8377948,-989781045.5420213,-0.0023798943
-1005614583.6214261,-1005948772.8799558,-0.0023798943
-1007737620.2873359,-1008101789.9994617,-0.0023798943
-1005614583.6214261,-1005948772.8799558,0.0004090504
-1007737620.2873359,-1008101789.9994617,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.0091477437
-1007737620.2873359,-1008101789.9994617,0.0154693518
-989670799.8377948,-989781045.5420213,0.0154693518
-1005614583.6214261,-1005948772.8799558,0.0154693518
-1007737620.2873359,-1008101789.9994617,0.0154693518
-989670799.8377948,-989781045.5420213,0.0126804072
-989670799.8377948,-989781045.5420213,0.0067306585
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,-0.0023798943
-989670799.8377948,-989781045.5420213,-0.0023798943
-1005614583.6214261,-1005948772.8799558,0.0004090504
-1007737620.2873359,-1008101789.9994617,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.006358799
-1007737620.2873359,-1008101789.9994617,0.0123085477
-1005614583.6214261,-1005948772.8799558,0.0154693518
-1023639374.111628,-1024229306.8985744,0.0154693518
-1007737620.2873359,-1008101789.9994617,0.0126804072
-989670799.8377948,-989781045.5420213,0.0067306585
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.0007809098
-1007737620.2873359,-1008101789.9994617,0.0004090504
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,0.0004090504
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.006358799
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0123085477
-989670799.8377948,-989781045.5420213,0.0126804072
-1005614583.6214261,-1005948772.8799558,0.0095196031
-1023639374.111628,-1024229306.8985744,0.0123085477
-1007737620.2873359,-1008101789.9994617,0.0098914625
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.0035698544
-1007737620.2873359,-1008101789.9994617,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.006358799
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0123085477
-989670799.8377948,-989781045.5420213,0.0098914625
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,0.0004090504
-1005614583.6214261,-1005948772.8799558,0.0035698544
-1007737620.2873359,-1008101789.9994617,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.006358799
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0067306585
-989670799.8377948,-989781045.5420213,0.006358799
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0067306585
-989670799.8377948,-989781045.5420213,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.0035698544
-1023639374.111628,-1024229306.8985744,0.0035698544
-1007737620.2873359,-1008101789.9994617,0.0035698544
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,0.0004090504
-989670799.8377948,-989781045.5420213,0.0035698544
-1005614583.6214261,-1005948772.8799558,0.006358799
-1007737620.2873359,-1008101789.9994617,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-1005614583.6214261,-1005948772.8799558,0.0067306585
-1007737620.2873359,-1008101789.9994617,0.0035698544
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,-0.0023798943
-989670799.8377948,-989781045.5420213,0.0004090504
-989670799.8377948,-989781045.5420213,0.0007809098
-989670799.8377948,-989781045.5420213,0.0004090504
-1005614583.6214261,-1005948772.8799558,0.006358799
-1007737620.2873359,-1008101789.9994617,0.0067306585
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.006358799
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0095196031
-989670799.8377948,-989781045.5420213,0.0067306585
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0035698544
-989670799.8377948,-989781045.5420213,0.0007809098
