indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
9740,-0.0155764,0.8515949711,-6.956599460636082,-6621609.130166054,-510605.78004074097,0.7399325938161924,-6.955443907287939,0.00823705475467752,0.02103512139143209,0.00023085219875743657,0.00036973088736834246
20050,-0.0073284,0.122564828,-3.7484776543215386,1513022043.8463163,1513392373.3938315,0.09204144643027325,-3.7494045204596893,0.01034270796796385,0.0033208333281365,0.0003675126538033715,0.0006181641198642337
29101,-8.76e-05,0.8634944684,-0.9321138842970076,3005302978.597377,3001283566.845551,0.8333310852457103,-0.9344280800693386,0.006088724707834643,0.014060549533007515,0.00010168670695233946,0.00015414290406261857
37275,0.0064516,0.0928160846,1.6113572742689546,4480103922.426905,4472642300.617138,0.08375800260874339,1.609919408920909,0.007790847601713752,0.001606291609560463,0.0001476321549958249,0.00022694340092675963
45126,0.0127324,0.7710874341,4.054321803985294,6010213725.288227,5999912524.228427,0.6731611218801976,4.054456788133289,0.005008500296829068,0.016525115395044695,0.000121446857640676,0.0001869902156690351
