freq_confoc,freq_non_confoc,volt_laser
-1155341184.7126117,-1140568577.397447,0.0035698544
-1155235027.6789832,-1140463931.4994254,0.0035698544
-1155128868.6816716,-1140359283.5932574,0.0063587991
-1155022707.7206779,-1140254633.6789432,0.0067306584
-1154916544.796001,-1140149981.7564836,0.0035698544
-1154810379.907641,-1140045327.8258786,0.0035698544
-1154704213.0555987,-1139940671.8871274,0.0035698544
-1154598044.2398734,-1139836013.940229,0.0035698544
-1154491873.460465,-1139731353.9851851,0.0035698544
-1154385700.7173743,-1139626692.021997,0.0035698544
-1154279526.0105987,-1139522028.0506616,0.0035698544
-1154173349.3401418,-1139417362.0711799,0.0035698544
-1154067170.7060018,-1139312694.0835538,0.0035698544
-1153960990.1081786,-1139208024.0877805,0.0035698544
-1153854807.5466723,-1139103352.0838628,0.0035698544
-1153748623.021484,-1138998678.0717978,0.0035698544
-1153642436.5326133,-1138894002.0515876,0.0035698544
-1153536248.0800586,-1138789324.023231,0.0035698544
-1153430057.6638217,-1138684643.9867291,0.0035698544
-1153323865.2839007,-1138579961.942082,0.0035698544
-1153217670.9402966,-1138475277.8892856,0.0007809098
-1153111474.6330113,-1138370591.8283467,-0.0023798943
-1153005276.362043,-1138265903.7592616,-0.0023798943
-1152899076.1273904,-1138161213.6820302,0.0004090504
-1152792873.9290557,-1138056521.5966516,0.0035698544
-1152686669.7670388,-1137951827.5031285,0.0035698544
-1152580463.6413379,-1137847131.4014592,0.0035698544
-1152474255.5519547,-1137742433.2916446,0.0035698544
-1152368045.4988885,-1137637733.1736827,0.0035698544
-1152261833.482139,-1137533031.0475764,0.0035698544
-1152155619.5017056,-1137428326.913322,0.0035698544
-1152049403.557592,-1137323620.770925,0.0035698544
-1151943185.6497931,-1137218912.620379,0.0035698544
-1151836965.7783132,-1137114202.4616885,0.0035698544
-1151730743.943151,-1137009490.2948537,0.0035698544
-1151624520.1443028,-1136904776.1198707,0.0035698544
-1151518294.3817735,-1136800059.9367414,0.0007809098
-1151412066.655561,-1136695341.7454677,0.0004090504
-1151305836.9656663,-1136590621.5460477,0.0035698544
-1151199605.3120885,-1136485899.3384824,0.0063587991
-1151093371.6948256,-1136381175.1227689,0.0067306584
-1150987136.1138825,-1136276448.898912,0.0035698544
-1150880898.5692554,-1136171720.6669087,0.0007809098
-1150774659.060947,-1136066990.4267592,0.0004090504
-1150668417.5889554,-1135962258.1784644,0.0035698544
-1150562174.1532788,-1135857523.9220223,0.0035698544
-1150455928.75392,-1135752787.657436,0.0035698544
-1150349681.3908792,-1135648049.3847022,0.0035698544
-1150243432.064155,-1135543309.1038232,0.0035698544
-1150137180.773748,-1135438566.8147988,0.0007809098
-1150030927.5196586,-1135333822.5176291,0.0004090504
-1149924672.3018851,-1135229076.2123113,0.0035698544
-1149818415.1204295,-1135124327.898848,0.0035698544
-1149712155.9752917,-1135019577.5772405,0.0035698544
-1149605894.8664708,-1134914825.2474866,0.0035698544
-1149499631.7939649,-1134810070.9095855,0.0035698544
-1149393366.7577786,-1134705314.56354,0.0035698544
-1149287099.7579074,-1134600556.2093472,0.0035698544
-1149180830.794355,-1134495795.8470101,0.0035698544
-1149074559.8671184,-1134391033.4765267,0.0035698544
-1148968286.9762006,-1134286269.097898,0.0035698544
-1148862012.1215978,-1134181502.711121,0.0007809098
-1148755735.3033137,-1134076734.3161998,0.0004090504
-1148649456.5213466,-1133971963.9131331,0.0035698544
-1148543175.7756972,-1133867191.5019202,0.0007809098
-1148436893.066362,-1133762417.082559,0.0004090504
-1148330608.3933463,-1133657640.6550555,0.0035698544
-1148224321.7566476,-1133552862.2194047,0.0035698544
-1148118033.1562648,-1133448081.7756076,0.0035698544
-1148011742.5922008,-1133343299.3236651,0.0035698544
-1147905450.0644536,-1133238514.8635774,0.0035698544
-1147799155.5730224,-1133133728.3953424,0.0007809098
-1147692859.11791,-1133028939.918962,0.0004090504
-1147586560.6991124,-1132924149.4344354,0.0035698544
-1147480260.3166337,-1132819356.9417644,0.0035698544
-1147373957.97047,-1132714562.4409451,0.0035698544
-1147267653.660626,-1132609765.9319825,0.0035698544
