indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
6497,-0.0182756,0.8155246195,-7.972678466293107,-9393840.1884346,-118049.19840335846,0.6801650347456865,-7.972397819223281,0.00941619815672983,0.02211788500843432,0.00030183019721359344,0.0005251200864477242
17348,-0.0095948,0.1106653307,-4.59706023850382,1522691211.8166118,1531086264.8101525,0.09380097130383756,-4.5972546618872325,0.009417666502687752,0.0022074361836005568,0.0002187646520756578,0.0003907753739784964
26526,-0.0022524,0.9083035133,-1.741892595461696,2996126475.524108,3000006683.6261272,0.7942081923878381,-1.74190491844384,0.006317119059617454,0.01668051985250831,0.00013076163501585963,0.00020780341015451823
34884,0.004434,0.0987658333,0.8581827107647224,4479493689.48786,4476256660.87132,0.09216189549072393,0.8555349419020323,0.007663091493123652,0.0014493140273466511,0.0001190496833622461,0.00018625644668744863
42819,0.010782,0.717539696,3.326667701780113,6012669633.896536,6000024203.365581,0.7261614001786648,3.326629966784239,0.004688964655440425,0.014734502531317507,9.386814162647918e-05,0.00014664784465633087
