freq_confoc,freq_non_confoc,volt_laser
-1060879562.420414,-1049136673.0023456,0.0095196031
-1060768319.4666872,-1049026206.3032031,0.0095196031
-1060657074.5007033,-1048915737.5791245,0.0095196031
-1060545827.5224638,-1048805266.8301115,0.0067306585
-1060434578.5319681,-1048694794.0561624,0.006358799
-1060323327.5292153,-1048584319.257278,0.0095196031
-1060212074.5142088,-1048473842.4334583,0.0067306585
-1060100819.4869447,-1048363363.5847039,0.0035698544
-1059989562.4474239,-1048252882.7110124,0.006358799
-1059878303.3956485,-1048142399.812388,0.0067306585
-1059767042.3316164,-1048031914.8888259,0.0035698544
-1059655779.2553282,-1047921427.9403296,0.0035698544
-1059544514.1667848,-1047810938.9668989,0.006358799
-1059433247.0659838,-1047700447.9685311,0.0095196031
-1059321977.9529271,-1047589954.945229,0.0067306585
-1059210706.8276162,-1047479459.8969917,0.0035698544
-1059099433.6900473,-1047368962.8238187,0.006358799
-1058988158.5402226,-1047258463.7257099,0.0067306585
-1058876881.3781419,-1047147962.6026669,0.0035698544
-1058765602.203805,-1047037459.4546876,0.006358799
-1058654321.0172133,-1046926954.2817736,0.0067306585
-1058543037.8183646,-1046816447.0839238,0.006358799
-1058431752.6072598,-1046705937.8611383,0.0095196031
-1058320465.3838987,-1046595426.6134186,0.0095196031
-1058209176.1482816,-1046484913.3407626,0.0095196031
-1058097884.9004097,-1046374398.0431719,0.0095196031
-1057986591.6402807,-1046263880.720645,0.0095196031
-1057875296.3678951,-1046153361.3731837,0.0095196031
-1057763999.0832543,-1046042840.0007868,0.0095196031
-1057652699.786356,-1045932316.6034541,0.0067306585
-1057541398.4772038,-1045821791.1811862,0.0035698544
-1057430095.1557951,-1045711263.733984,0.006358799
-1057318789.8221292,-1045600734.2618446,0.0067306585
-1057207482.4762077,-1045490202.7647705,0.0035698544
-1057096173.1180305,-1045379669.242763,0.006358799
-1056984861.7475977,-1045269133.6958175,0.0095196031
-1056873548.3649077,-1045158596.1239381,0.0095196031
-1056762232.9699626,-1045048056.5271235,0.0067306585
-1056650915.5627604,-1044937514.9053731,0.006358799
-1056539596.1433029,-1044826971.258687,0.0095196031
-1056428274.7115898,-1044716425.5870662,0.0095196031
-1056316951.2676201,-1044605877.8905096,0.0067306585
-1056205625.8113937,-1044495328.1690183,0.006358799
-1056094298.3429117,-1044384776.4225907,0.0067306585
-1055982968.862175,-1044274222.651228,0.0035698544
-1055871637.3691807,-1044163666.8549309,0.0035698544
-1055760303.8639302,-1044053109.0336971,0.0035698544
-1055648968.3464241,-1043942549.1875296,0.0035698544
-1055537630.8166609,-1043831987.3164248,0.0035698544
-1055426291.2746444,-1043721423.4203868,0.006358799
-1055314949.7203703,-1043610857.4994121,0.0095196031
-1055203606.1538391,-1043500289.5535021,0.0067306585
-1055092260.5750532,-1043389719.5826573,0.006358799
-1054980912.9840107,-1043279147.5868773,0.0067306585
-1054869563.380712,-1043168573.5661607,0.0035698544
-1054758211.7651572,-1043057997.5205088,0.0035698544
-1054646858.1373472,-1042947419.4499235,0.0035698544
-1054535502.4972801,-1042836839.3544011,0.0035698544
-1054424144.8449569,-1042726257.2339444,0.0035698544
-1054312785.1803789,-1042615673.0885515,0.006358799
-1054201423.5035439,-1042505086.9182243,0.0067306585
-1054090059.8144531,-1042394498.7229605,0.0007809098
-1053978694.1131063,-1042283908.5027628,0.0004090504
-1053867326.3995028,-1042173316.2576284,0.0035698544
-1053755956.673645,-1042062721.9875598,0.0035698544
-1053644584.9355297,-1041952125.692555,0.0035698544
-1053533211.1851583,-1041841527.3726149,0.006358799
-1053421835.4225302,-1041730927.0277395,0.0067306585
-1053310457.6476474,-1041620324.6579294,0.0035698544
-1053199077.8605089,-1041509720.2631841,0.0035698544
-1053087696.0611129,-1041399113.843502,0.006358799
-1052976312.2494621,-1041288505.3988867,0.0067306585
-1052864926.4255543,-1041177894.9293342,0.0035698544
-1052753538.5893898,-1041067282.4348469,0.006358799
-1052642148.740972,-1040956667.9154248,0.0067306585
-1052530756.8802953,-1040846051.3710666,0.006358799
-1052419363.0073633,-1040735432.8017735,0.0095196031
-1052307967.1221762,-1040624812.2075448,0.0067306585
-1052196569.2247324,-1040514189.5883813,0.006358799
-1052085169.3150325,-1040403564.9442816,0.0095196031
-1051973767.3930769,-1040292938.2752476,0.0095196031
-1051862363.4588647,-1040182309.5812774,0.0095196031
-1051750957.5123963,-1040071678.8623724,0.0067306585
-1051639549.5536728,-1039961046.1185317,0.006358799
-1051528139.5826926,-1039850411.3497562,0.0095196031
-1051416727.5994563,-1039739774.5560446,0.0095196031
-1051305313.6039639,-1039629135.7373986,0.0067306585
-1051193897.5962152,-1039518494.8938165,0.0035698544
-1051082479.5762119,-1039407852.0252986,0.006358799
-1050971059.5439515,-1039297207.1318469,0.0067306585
-1050859637.499435,-1039186560.2134585,0.006358799
-1050748213.4426622,-1039075911.2701359,0.0095196031
-1050636787.3736334,-1038965260.3018765,0.0067306585
-1050525359.2923498,-1038854607.3086834,0.006358799
-1050413929.1988082,-1038743952.2905531,0.0095196031
-1050302497.0930114,-1038633295.247489,0.0067306585
-1050191062.9749589,-1038522636.1794896,0.006358799
-1050079626.8446493,-1038411975.086554,0.0095196031
-1049968188.7020855,-1038301311.9686832,0.0095196031
-1049856748.547265,-1038190646.8258781,0.0095196031
-1049745306.380187,-1038079979.6581359,0.0095196031
-1049633862.2008538,-1037969310.4654589,0.0095196031
-1049522416.009265,-1037858639.247848,0.0067306585
-1049410967.8054204,-1037747966.0053,0.006358799
-1049299517.5893188,-1037637290.7378178,0.0067306585
-1049188065.3609614,-1037526613.4453998,0.0035698544
