indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
6410,-0.0145012,0.7588160773,-6.5207599384,-7054281.939534664,-1093794.5733046532,0.5232590266883484,-6.517968221327311,0.005851120999416531,1.8527026975015637,0.0022247766985812496,0.052709238262099105
17726,-0.0054484,0.0987658333,-2.9580716044,1523211612.113944,1535235444.0684795,0.07219963935191395,-2.970684264975267,0.025225321150534004,0.1222227269826046,0.026477350235293556,0.05397308380538283
27195,0.0021268,0.8333738655,-0.0426194315,2991075328.2296433,3001638084.50493,0.5992893469848204,-0.04567994334641959,0.007935995703266883,0.5613147303018333,0.0022276696672259766,0.03130980478423839
35676,0.0089116,0.0809165873,2.5896669179,4483075607.400721,4487353007.912387,0.04441654119295862,2.607139172426791,0.0428972262546368,0.007581127340228872,0.004603146392375134,0.015728560600748804
43657,0.0152964,0.5894341697,5.0370286502,6012174396.8563,6006380286.839207,0.5955591505937768,5.027177604838058,0.019702090723886425,0.4161710061832021,0.01299716786674032,0.00827722558868929
