freq_confoc,freq_non_confoc,volt_laser
-1686841181.6612334,-1659323592.8409653,0.0007809097
-1670052204.941669,-1642901695.9922457,-0.0023798943
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0063587991
-1650982634.7473636,-1624246239.1846266,0.0067306584
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0007809097
-1614965733.0298839,-1589003338.3579798,0.0004090504
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0007809097
-1631868372.6206298,-1605544060.567625,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1634119429.2141242,-1607746742.1003685,0.0004090504
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1634119429.2141242,-1607746742.1003685,0.0004090504
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0063587991
-1650982634.7473636,-1624246239.1846266,0.0067306584
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1667811045.5244374,-1640709361.1587334,0.0004090504
-1670052204.941669,-1642901695.9922457,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1634119429.2141242,-1607746742.1003685,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1667811045.5244374,-1640709361.1587334,0.0004090504
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809097
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.941669,-1642901695.9922457,0.0063587991
-1667811045.5244374,-1640709361.1587334,0.0039417138
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1634119429.2141242,-1607746742.1003685,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1634119429.2141242,-1607746742.1003685,0.0007809097
-1648736217.4552102,-1622048407.6671143,0.0004090504
-1653228433.5047936,-1626443424.0713873,0.0035698544
-1631868372.6206298,-1605544060.567625,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0063587991
-1650982634.7473636,-1624246239.1846266,0.0067306584
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.941669,-1642901695.9922457,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809097
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0007809098
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0007809098
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0007809098
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0063587991
-1686841181.6612334,-1659323592.8409653,0.0095196031
-1686841181.6612334,-1659323592.8409653,0.0067306584
-1670052204.9804444,-1642901696.030178,0.0007809098
-1650982634.7473636,-1624246239.1846266,-0.0023798943
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0063587991
-1686841181.6612334,-1659323592.8409653,0.0067306584
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0007809098
-1667811045.5244374,-1640709361.1587334,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,-0.0023798943
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0007809098
-1667811045.5244374,-1640709361.1587334,-0.0023798943
-1686841181.6612334,-1659323592.8409653,0.0031979951
-1686841181.6612334,-1659323592.8409653,0.0039417138
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0007809098
-1650982634.7473636,-1624246239.1846266,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0063587991
-1650982634.7473636,-1624246239.1846266,0.0067306584
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1686841181.6612334,-1659323592.8409653,0.0004090504
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0063587991
-1670052204.9804444,-1642901696.030178,0.0067306584
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1686841181.6612334,-1659323592.8409653,0.0035698544
-1670052204.9804444,-1642901696.030178,0.0035698544
-1650982634.7473636,-1624246239.1846266,0.0035698544
-1667811045.5244374,-1640709361.1587334,0.0007809098
-1670052204.9804444,-1642901696.030178,0.0004090504
