indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
13079,-0.0132012,1.0332482356,-6.0093277916,-1929276.6117038727,-1508290.7375278473,0.7654757828720042,-6.0060164656689485,0.006622651862104027,31.688443228161653,0.2622037717257689,0.16550767881391223
23132,-0.0051588,0.1106653307,-2.9580716044,1489719574.2402184,1478364720.5781994,0.22220583349670905,-2.9452812484818613,0.025673643814774567,0.07800800169313844,0.005832238498205032,0.009082327984897741
31946,0.0018924,0.8155246195,-0.1408606375,3020066503.876316,3004793418.9228415,0.7243375678804915,-0.14928466998020057,0.016848064960408145,0.3416417869550368,0.006055299914770923,0.006783641584479606
40006,0.0083404,0.0868663359,2.3122799918,4472384024.352295,4459137504.801917,0.08864948240778765,2.3286724930722382,0.032785002544471385,0.020826273905415527,0.00465413115085698,0.010371545126842687
47599,0.0144148,0.4260020107,4.7163000181,6003762466.267103,5997413645.243153,0.3401060845757173,4.720199888510879,0.007799740821759946,88.72501937866967,1.8408277262525072,1.4054949294596817
