freq_confoc,freq_non_confoc,volt_laser
-754434831.1351981,-747775583.6393046,0.0035698544
-754324847.3459148,-747665448.861681,0.0035698544
-754214861.4965472,-747555312.0492096,0.0035698544
-754104873.5870972,-747445173.20189,0.0035698544
-753994883.6175613,-747335032.3197236,0.0007809098
-753884891.5879416,-747224889.4027095,0.0004090504
-753774897.4982376,-747114744.4508481,0.0035698544
-753664901.3484507,-747004597.4641395,0.0007809098
-753554903.1385784,-746894448.4425826,0.0004090504
-753444902.8686218,-746784297.3861785,0.0035698544
-753334900.5385818,-746674144.2949262,0.0035698544
-753224896.1484575,-746563989.168827,0.0035698544
-753114889.6982489,-746453832.0078797,0.0035698544
-753004881.1879568,-746343672.8120852,0.0035698544
-752894870.6175795,-746233511.5814428,0.0035698544
-752784857.9871182,-746123348.3159537,0.0035698544
-752674843.2965722,-746013183.0156159,0.0035698544
-752564826.5459437,-745903015.6804314,0.0007809098
-752454807.73523,-745792846.310399,0.0004090504
-752344786.8644319,-745682674.9055195,0.0035698544
-752234763.9335508,-745572501.4657912,0.0035698544
-752124738.942584,-745462325.9912157,0.0035698544
-752014711.8915339,-745352148.4817934,0.0035698544
-751904682.7803993,-745241968.9375234,0.0035698544
-751794651.6091814,-745131787.3584056,0.0007809098
-751684618.3778791,-745021603.7444406,0.0004090504
-751574583.0864916,-744911418.0956278,0.0035698544
-751464545.7350216,-744801230.4119673,0.0035698544
-751354506.3234663,-744691040.69346,0.0035698544
-751244464.8518262,-744580848.9401026,0.0035698544
-751134421.3201027,-744470655.1519003,0.0035698544
-751024375.7282958,-744360459.3288493,0.0035698544
-750914328.0764036,-744250261.4709511,0.0035698544
-750804278.364428,-744140061.5782056,0.0035698544
-750694226.5923686,-744029859.6506124,0.0035698544
-750584172.7602239,-743919655.6881714,0.0035698544
-750474116.8679953,-743809449.6908827,0.0007809098
-750364058.9156823,-743699241.6587458,-0.0023798943
-750253998.9032869,-743589031.5917625,0.0004090504
-750143936.8308053,-743478819.4899311,0.0007809098
-750033872.6982403,-743368605.3532524,0.0004090504
-749923806.5055914,-743258389.1817255,0.0035698544
-749813738.2528586,-743148170.9753523,0.0035698544
-749703667.9400406,-743037950.7341309,0.0035698544
-749593595.5671387,-742927728.4580617,0.0035698544
-749483521.1341538,-742817504.1471448,0.0035698544
-749373444.6410828,-742707277.8013802,0.0035698544
-749263366.0879288,-742597049.4207687,0.0007809098
-749153285.4746914,-742486819.0053091,0.0004090504
-749043202.8013687,-742376586.5550022,0.0035698544
-748933118.0679622,-742266352.0698485,0.0035698544
-748823031.2744703,-742156115.5498457,0.0035698544
-748712942.420897,-742045876.994997,0.0035698544
-748602851.5072374,-741935636.4052997,0.0007809098
-748492758.533494,-741825393.7807541,-0.0023798943
-748382663.4996676,-741715149.1213622,0.0004090504
-748272566.405755,-741604902.4271216,0.0035698544
-748162467.2517595,-741494653.6980348,0.0035698544
-748052366.0376797,-741384402.9340997,0.0035698544
-747942262.763516,-741274150.1353173,0.0035698544
-747832157.4292679,-741163895.3016877,0.006358799
-747722050.0349355,-741053638.4332099,0.0067306585
-747611940.5805197,-740943379.5298848,0.0035698544
-747501829.0660186,-740833118.591711,0.0007809098
-747391715.4914341,-740722855.618691,0.0004090504
-747281599.8567648,-740612590.6108227,0.0035698544
-747171482.1620121,-740502323.5681076,0.0035698544
-747061362.4071751,-740392054.4905443,0.0035698544
-746951240.5922527,-740281783.3781338,0.0035698544
-746841116.7172489,-740171510.230876,0.0007809098
-746730990.7821584,-740061235.04877,0.0004090504
-746620862.7869844,-739950957.8318157,0.0035698544
-746510732.7317266,-739840678.5800157,0.0035698544
-746400600.616385,-739730397.2933669,0.0007809098
-746290466.440958,-739620113.9718709,0.0004090504
-746180330.2054472,-739509828.6155272,0.0035698544
-746070191.9098535,-739399541.2243361,0.0007809098
-745960051.5541744,-739289251.7982979,0.0004090504
-745849909.1384115,-739178960.3374114,0.0035698544
-745739764.6625638,-739068666.8416777,0.0035698544
-745629618.1266341,-738958371.3110962,0.0035698544
-745519469.5306177,-738848073.745666,0.0035698544
-745409318.8745179,-738737774.14539,0.0035698544
-745299166.1583347,-738627472.5102658,0.0035698544
-745189011.3820667,-738517168.8402944,0.0035698544
-745078854.5457149,-738406863.1354756,0.0035698544
-744968695.6492777,-738296555.3958082,0.0035698544
-744858534.6927586,-738186245.621294,0.0035698544
-744748371.6761537,-738075933.8119311,0.0035698544
-744638206.5994644,-737965619.9677219,0.0035698544
-744528039.4626927,-737855304.088665,0.0035698544
-744417870.2658358,-737744986.1747608,0.0035698544
-744307699.008894,-737634666.2260084,0.0035698544
-744197525.6918697,-737524344.2424088,0.0035698544
-744087350.3147593,-737414020.2239609,0.0035698544
-743977172.8775663,-737303694.1706667,0.0035698544
-743866993.3802881,-737193366.0825243,0.0007809098
-743756811.8229265,-737083035.9595332,0.0004090504
