indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
9345,-0.0121772,0.7794542679,-5.607667789277485,-5397637.911110401,700526.3380713463,0.5874751546150737,-5.609332481029066,0.009866333772524938,0.032676602073105895,0.0005695865925414857,0.0011884364900109537
20072,-0.0035956,0.0928160846,-2.269657540988181,1513313401.1880949,1517290105.2600226,0.08271305427761967,-2.2679356672376887,0.01065733640486037,0.0013434700569844797,0.00017074535544538884,0.00027009593568201487
29303,0.0037892,0.6969015054,0.6028298834509508,3000915717.1780744,3001454925.4686728,0.6257092844606854,0.6001626991419073,0.00565224179914016,0.02478912720975181,0.00022164704213370243,0.0003541948167599938
37616,0.0104396,0.0868663359,3.189655575072932,4483620752.9979925,4479788294.693764,0.07363074073471106,3.189308586893426,0.008670078689649932,0.001269213364273645,0.0001471239014354643,0.00024453255648471475
45469,0.016722,0.5271477383,5.633339221928148,6008792657.932093,5999719706.292219,0.5096545293273562,5.633772765003986,0.004913301454800179,0.007562486312783761,7.186769816121117e-05,0.00011448099117628263
