indices,timestamp,laser_peaks,piezo_peaks,freq_conf,freq_non_confoc,lor_A,lor_mean,lor_gamma,lor_d_A,lor_d_mean,lor_d_gamma
8789,-0.0125764,0.8064140667,-5.756921554976547,-5454195.166149616,-44147.81138277054,0.7525876776308018,-5.756814503705439,0.0019821265247077064,0.049822620353647915,0.0001294313763189125,0.0002214589621381079
19636,-0.0038988,0.104715582,-2.383315765560484,1511402615.487968,1510347236.543338,0.0851997282580096,-2.384480911941363,0.009805402607329218,0.0019777169777105653,0.00022428651753433003,0.00035997693299515745
28969,0.0035676,0.7353889421,0.5194096730511242,3006034037.381485,3000609669.457185,0.6337178781630902,0.5182884861171649,0.005569323586806843,0.01900887720439369,0.000164994712373603,0.0002821869502763341
37252,0.010194,0.0868663359,3.095566836666248,4479320907.763032,4470944117.768531,0.08026779723783734,3.0946459923852996,0.007509465103002225,0.0019905818012373186,0.00018352468039467757,0.00029381844143533213
45133,0.0164988,0.5414643208,5.546695003568432,6009273664.087032,5998895339.5734005,0.48654578177518604,5.548396995723066,0.005702608073759632,0.014672213522219448,0.0001711603006068417,0.000292831734690961
