freq_confoc,freq_non_confoc,volt_laser
-955738928.47508,-941856704.6524067,-0.0051688389
-921231882.5932469,-907906976.0749655,-0.0027517536
-919069460.5429711,-905779198.4308968,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0007809098
-937428553.0186877,-923843108.7522154,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0063587991
-921231882.5932469,-907906976.0749655,0.0067306584
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-919069460.5429711,-905779198.4308968,0.0007809098
-937428553.0186877,-923843108.7522154,0.0031979951
-937428553.0186877,-923843108.7522154,0.0039417138
-937428553.0186877,-923843108.7522154,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0007809098
-937428553.0186877,-923843108.7522154,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0007809098
-919069460.5429711,-905779198.4308968,0.0004090504
-937428553.0186877,-923843108.7522154,0.0063587991
-937428553.0186877,-923843108.7522154,0.0039417138
-921231882.5932469,-907906976.0749655,0.0004090504
-919069460.5429711,-905779198.4308968,0.0007809098
-937428553.0186877,-923843108.7522154,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0063587991
-919069460.5429711,-905779198.4308968,0.0067306584
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0007809098
-902829804.4425492,-889798670.6076403,0.0031979951
-902829804.4425492,-889798670.6076403,0.0067306584
-919069460.5429711,-905779198.4308968,0.0007809098
-921231882.5932469,-907906976.0749655,0.0004090504
-902829804.4425492,-889798670.6076403,0.0035698544
-902829804.4425492,-889798670.6076403,0.0007809098
-902829804.4425492,-889798670.6076403,0.0004090504
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-919069460.5429711,-905779198.4308968,0.0063587991
-937428553.0186877,-923843108.7522154,0.0067306584
-921231882.5932469,-907906976.0749655,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-902829804.4425492,-889798670.6076403,0.0007809098
-902829804.4425492,-889798670.6076403,0.0004090504
-902829804.4425492,-889798670.6076403,0.0007809098
-919069460.5429711,-905779198.4308968,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0007809098
-902829804.4425492,-889798670.6076403,0.0004090504
-902829804.4425492,-889798670.6076403,0.0035698544
-919069460.5429711,-905779198.4308968,0.0035698544
-937428553.0186877,-923843108.7522154,0.0035698544
-937428553.0186877,-923843108.7522154,0.0007809098
-937428553.0186877,-923843108.7522154,0.0004090504
-937428553.0186877,-923843108.7522154,0.0035698544
-921231882.5932469,-907906976.0749655,0.0035698544
-919069460.5429711,-905779198.4308968,0.0007809098
