timestamp,volt_laser,volt_piezo,piezo_fitted
-0.0236644,0.0007809097,-10.0731921606571,-10.0731921606571
-0.0236636,-0.0023798943,-10.072881141184387,-10.072881141184387
-0.0236628,0.0004090504,-10.072570121711673,-10.072570121711673
-0.023662,0.0063587991,-10.07225910223896,-10.07225910223896
-0.0236612,0.0067306584,-10.071948082766244,-10.071948082766244
-0.0236604,0.0035698544,-10.071637063293531,-10.071637063293531
-0.0236596,0.0035698544,-10.071326043820816,-10.071326043820816
-0.0236588,0.0035698544,-10.071015024348103,-10.071015024348103
-0.023658,0.0007809097,-10.070704004875388,-10.070704004875388
-0.0236572,0.0004090504,-10.070392985402675,-10.070392985402675
-0.0236564,0.0035698544,-10.070081965929962,-10.070081965929962
-0.0236556,0.0035698544,-10.069770946457247,-10.069770946457247
-0.0236548,0.0035698544,-10.069459926984534,-10.069459926984534
-0.023654,0.0035698544,-10.06914890751182,-10.06914890751182
-0.0236532,0.0035698544,-10.068837888039106,-10.068837888039106
-0.0236524,0.0035698544,-10.068526868566392,-10.068526868566392
-0.0236516,0.0035698544,-10.068215849093678,-10.068215849093678
-0.0236508,0.0035698544,-10.067904829620964,-10.067904829620964
-0.02365,0.0035698544,-10.067593810148251,-10.067593810148251
-0.0236492,0.0035698544,-10.067282790675536,-10.067282790675536
-0.0236484,0.0035698544,-10.066971771202823,-10.066971771202823
-0.0236476,0.0035698544,-10.066660751730108,-10.066660751730108
-0.0236468,0.0007809097,-10.066349732257395,-10.066349732257395
-0.023646,0.0004090504,-10.06603871278468,-10.06603871278468
-0.0236452,0.0007809097,-10.065727693311967,-10.065727693311967
-0.0236444,0.0004090504,-10.065416673839252,-10.065416673839252
-0.0236436,0.0035698544,-10.065105654366539,-10.065105654366539
-0.0236428,0.0035698544,-10.064794634893824,-10.064794634893824
-0.023642,0.0035698544,-10.06448361542111,-10.06448361542111
-0.0236412,0.0035698544,-10.064172595948397,-10.064172595948397
-0.0236404,0.0035698544,-10.063861576475682,-10.063861576475682
-0.0236396,0.0035698544,-10.06355055700297,-10.06355055700297
-0.0236388,0.0035698544,-10.063239537530256,-10.063239537530256
-0.023638,0.0035698544,-10.062928518057541,-10.062928518057541
-0.0236372,0.0035698544,-10.062617498584828,-10.062617498584828
-0.0236364,0.0007809097,-10.062306479112113,-10.062306479112113
-0.0236356,0.0004090504,-10.0619954596394,-10.0619954596394
-0.0236348,0.0007809097,-10.061684440166687,-10.061684440166687
-0.023634,0.0004090504,-10.061373420693972,-10.061373420693972
-0.0236332,0.0035698544,-10.061062401221259,-10.061062401221259
-0.0236324,0.0007809097,-10.060751381748544,-10.060751381748544
-0.0236316,0.0004090504,-10.06044036227583,-10.06044036227583
-0.0236308,0.0035698544,-10.060129342803116,-10.060129342803116
-0.02363,0.0035698544,-10.059818323330402,-10.059818323330402
-0.0236292,0.0063587991,-10.059507303857687,-10.059507303857687
-0.0236284,0.0067306584,-10.059196284384974,-10.059196284384974
-0.0236276,0.0035698544,-10.05888526491226,-10.05888526491226
-0.0236268,0.0007809097,-10.058574245439546,-10.058574245439546
-0.023626,0.0004090504,-10.058263225966833,-10.058263225966833
-0.0236252,0.0007809097,-10.057952206494118,-10.057952206494118
-0.0236244,0.0004090504,-10.057641187021405,-10.057641187021405
-0.0236236,0.0035698544,-10.057330167548692,-10.057330167548692
-0.0236228,0.0035698544,-10.057019148075977,-10.057019148075977
-0.023622,0.0035698544,-10.056708128603264,-10.056708128603264
-0.0236212,0.0007809097,-10.056397109130549,-10.056397109130549
-0.0236204,0.0004090504,-10.056086089657835,-10.056086089657835
-0.0236196,0.0035698544,-10.055775070185122,-10.055775070185122
-0.0236188,0.0035698544,-10.055464050712407,-10.055464050712407
-0.023618,0.0035698544,-10.055153031239694,-10.055153031239694
-0.0236172,0.0035698544,-10.05484201176698,-10.05484201176698
-0.0236164,0.0035698544,-10.054530992294266,-10.054530992294266
-0.0236156,0.0007809097,-10.054219972821551,-10.054219972821551
-0.0236148,0.0004090504,-10.053908953348836,-10.053908953348836
-0.023614,0.0035698544,-10.053597933876123,-10.053597933876123
-0.0236132,0.0007809097,-10.05328691440341,-10.05328691440341
-0.0236124,0.0004090504,-10.052975894930695,-10.052975894930695
-0.0236116,0.0035698544,-10.052664875457982,-10.052664875457982
-0.0236108,0.0035698544,-10.052353855985269,-10.052353855985269
-0.02361,0.0035698544,-10.052042836512554,-10.052042836512554
-0.0236092,0.0035698544,-10.05173181703984,-10.05173181703984
-0.0236084,0.0035698544,-10.051420797567127,-10.051420797567127
-0.0236076,0.0035698544,-10.051109778094412,-10.051109778094412
-0.0236068,0.0035698544,-10.0507987586217,-10.0507987586217
-0.023606,0.0035698544,-10.050487739148984,-10.050487739148984
-0.0236052,0.0035698544,-10.050176719676271,-10.050176719676271
-0.0236044,0.0007809097,-10.049865700203558,-10.049865700203558
-0.0236036,0.0004090504,-10.049554680730843,-10.049554680730843
-0.0236028,0.0035698544,-10.04924366125813,-10.04924366125813
-0.023602,0.0035698544,-10.048932641785415,-10.048932641785415
-0.0236012,0.0007809097,-10.048621622312702,-10.048621622312702
-0.0236004,0.0004090504,-10.048310602839987,-10.048310602839987
-0.0235996,0.0063587991,-10.047999583367272,-10.047999583367272
-0.0235988,0.0039417138,-10.047688563894559,-10.047688563894559
-0.023598,0.0004090504,-10.047377544421845,-10.047377544421845
-0.0235972,0.0035698544,-10.04706652494913,-10.04706652494913
-0.0235964,0.0035698544,-10.046755505476417,-10.046755505476417
-0.0235956,0.0035698544,-10.046444486003704,-10.046444486003704
-0.0235948,0.0035698544,-10.04613346653099,-10.04613346653099
-0.023594,0.0035698544,-10.045822447058276,-10.045822447058276
-0.0235932,0.0035698544,-10.045511427585563,-10.045511427585563
-0.0235924,0.0035698544,-10.045200408112848,-10.045200408112848
-0.0235916,0.0035698544,-10.044889388640135,-10.044889388640135
-0.0235908,0.0035698544,-10.04457836916742,-10.04457836916742
-0.02359,0.0007809097,-10.044267349694707,-10.044267349694707
-0.0235892,0.0004090504,-10.043956330221993,-10.043956330221993
-0.0235884,0.0007809097,-10.043645310749278,-10.043645310749278
-0.0235876,0.0004090504,-10.043334291276565,-10.043334291276565
-0.0235868,0.0035698544,-10.04302327180385,-10.04302327180385
-0.023586,0.0035698544,-10.042712252331137,-10.042712252331137
-0.0235852,0.0035698544,-10.042401232858422,-10.042401232858422
-0.0235844,0.0035698544,-10.042090213385707,-10.042090213385707
-0.0235836,0.0063587991,-10.041779193912994,-10.041779193912994
-0.0235828,0.0067306584,-10.041468174440281,-10.041468174440281
-0.023582,0.0035698544,-10.041157154967566,-10.041157154967566
-0.0235812,0.0035698544,-10.040846135494853,-10.040846135494853
-0.0235804,0.0035698544,-10.04053511602214,-10.04053511602214
-0.0235796,0.0035698544,-10.040224096549425,-10.040224096549425
-0.0235788,0.0035698544,-10.039913077076712,-10.039913077076712
-0.023578,0.0035698544,-10.039602057603998,-10.039602057603998
-0.0235772,0.0035698544,-10.039291038131283,-10.039291038131283
-0.0235764,0.0007809097,-10.03898001865857,-10.03898001865857
-0.0235756,0.0004090504,-10.038668999185855,-10.038668999185855
-0.0235748,0.0035698544,-10.038357979713142,-10.038357979713142
-0.023574,0.0035698544,-10.038046960240429,-10.038046960240429
-0.0235732,0.0035698544,-10.037735940767714,-10.037735940767714
-0.0235724,0.0035698544,-10.037424921295,-10.037424921295
-0.0235716,0.0035698544,-10.037113901822286,-10.037113901822286
-0.0235708,0.0035698544,-10.036802882349573,-10.036802882349573
-0.02357,0.0035698544,-10.036491862876858,-10.036491862876858
-0.0235692,0.0035698544,-10.036180843404143,-10.036180843404143
-0.0235684,0.0035698544,-10.03586982393143,-10.03586982393143
-0.0235676,0.0035698544,-10.035558804458717,-10.035558804458717
-0.0235668,0.0035698544,-10.035247784986002,-10.035247784986002
-0.023566,0.0035698544,-10.034936765513288,-10.034936765513288
-0.0235652,0.0035698544,-10.034625746040575,-10.034625746040575
-0.0235644,0.0035698544,-10.03431472656786,-10.03431472656786
-0.0235636,0.0035698544,-10.034003707095147,-10.034003707095147
-0.0235628,0.0035698544,-10.033692687622432,-10.033692687622432
-0.023562,0.0007809097,-10.033381668149719,-10.033381668149719
-0.0235612,0.0004090504,-10.033070648677006,-10.033070648677006
-0.0235604,0.0035698544,-10.03275962920429,-10.03275962920429
-0.0235596,0.0035698544,-10.032448609731578,-10.032448609731578
-0.0235588,0.0035698544,-10.032137590258865,-10.032137590258865
-0.023558,0.0035698544,-10.03182657078615,-10.03182657078615
-0.0235572,0.0035698544,-10.031515551313436,-10.031515551313436
-0.0235564,0.0035698544,-10.031204531840721,-10.031204531840721
-0.0235556,0.0035698544,-10.030893512368008,-10.030893512368008
-0.0235548,0.0035698544,-10.030582492895293,-10.030582492895293
-0.023554,0.0035698544,-10.030271473422578,-10.030271473422578
-0.0235532,0.0035698544,-10.029960453949865,-10.029960453949865
-0.0235524,0.0035698544,-10.029649434477152,-10.029649434477152
-0.0235516,0.0035698544,-10.029338415004437,-10.029338415004437
-0.0235508,0.0035698544,-10.029027395531724,-10.029027395531724
-0.02355,0.0035698544,-10.02871637605901,-10.02871637605901
-0.0235492,0.0035698544,-10.028405356586296,-10.028405356586296
-0.0235484,0.0007809098,-10.028094337113583,-10.028094337113583
-0.0235476,0.0004090504,-10.027783317640868,-10.027783317640868
-0.0235468,0.0035698544,-10.027472298168155,-10.027472298168155
-0.023546,0.0035698544,-10.027161278695441,-10.027161278695441
-0.0235452,0.0035698544,-10.026850259222726,-10.026850259222726
-0.0235444,0.0007809098,-10.026539239750013,-10.026539239750013
-0.0235436,0.0004090504,-10.0262282202773,-10.0262282202773
-0.0235428,0.0035698544,-10.025917200804585,-10.025917200804585
-0.023542,0.0007809098,-10.025606181331872,-10.025606181331872
-0.0235412,0.0004090504,-10.025295161859157,-10.025295161859157
-0.0235404,0.0035698544,-10.024984142386444,-10.024984142386444
-0.0235396,0.0035698544,-10.024673122913729,-10.024673122913729
-0.0235388,0.0035698544,-10.024362103441014,-10.024362103441014
-0.023538,0.0035698544,-10.0240510839683,-10.0240510839683
-0.0235372,0.0035698544,-10.023740064495588,-10.023740064495588
-0.0235364,0.0035698544,-10.023429045022873,-10.023429045022873
-0.0235356,0.0035698544,-10.02311802555016,-10.02311802555016
-0.0235348,0.0035698544,-10.022807006077446,-10.022807006077446
-0.023534,0.0035698544,-10.022495986604731,-10.022495986604731
-0.0235332,0.0007809098,-10.022184967132018,-10.022184967132018
-0.0235324,0.0004090504,-10.021873947659303,-10.021873947659303
-0.0235316,0.0035698544,-10.02156292818659,-10.02156292818659
-0.0235308,0.0035698544,-10.021251908713877,-10.021251908713877
-0.02353,0.0007809098,-10.020940889241162,-10.020940889241162
-0.0235292,0.0004090504,-10.020629869768449,-10.020629869768449
-0.0235284,0.0035698544,-10.020318850295736,-10.020318850295736
-0.0235276,0.0007809098,-10.02000783082302,-10.02000783082302
-0.0235268,0.0004090504,-10.019696811350308,-10.019696811350308
-0.023526,0.0035698544,-10.019385791877593,-10.019385791877593
-0.0235252,0.0035698544,-10.01907477240488,-10.01907477240488
-0.0235244,0.0035698544,-10.018763752932164,-10.018763752932164
-0.0235236,0.0035698544,-10.01845273345945,-10.01845273345945
-0.0235228,0.0035698544,-10.018141713986736,-10.018141713986736
-0.023522,0.0035698544,-10.017830694514023,-10.017830694514023
-0.0235212,0.0035698544,-10.017519675041308,-10.017519675041308
-0.0235204,0.0035698544,-10.017208655568595,-10.017208655568595
-0.0235196,0.0035698544,-10.016897636095882,-10.016897636095882
-0.0235188,0.0035698544,-10.016586616623167,-10.016586616623167
-0.023518,0.0035698544,-10.016275597150454,-10.016275597150454
-0.0235172,0.0035698544,-10.015964577677739,-10.015964577677739
-0.0235164,0.0035698544,-10.015653558205026,-10.015653558205026
-0.0235156,0.0035698544,-10.015342538732313,-10.015342538732313
-0.0235148,0.0035698544,-10.015031519259598,-10.015031519259598
-0.023514,0.0035698544,-10.014720499786884,-10.014720499786884
-0.0235132,0.0035698544,-10.014409480314171,-10.014409480314171
-0.0235124,0.0035698544,-10.014098460841456,-10.014098460841456
-0.0235116,0.0035698544,-10.013787441368743,-10.013787441368743
-0.0235108,0.0035698544,-10.013476421896028,-10.013476421896028
-0.02351,0.0035698544,-10.013165402423315,-10.013165402423315
-0.0235092,0.0035698544,-10.0128543829506,-10.0128543829506
-0.0235084,0.0035698544,-10.012543363477885,-10.012543363477885
-0.0235076,0.0035698544,-10.012232344005172,-10.012232344005172
-0.0235068,0.0035698544,-10.011921324532459,-10.011921324532459
-0.023506,0.0063587991,-10.011610305059744,-10.011610305059744
-0.0235052,0.0095196031,-10.01129928558703,-10.01129928558703
-0.0235044,0.0067306584,-10.010988266114317,-10.010988266114317
-0.0235036,0.0007809098,-10.010677246641603,-10.010677246641603
-0.0235028,-0.0023798943,-10.01036622716889,-10.01036622716889
-0.023502,0.0004090504,-10.010055207696174,-10.010055207696174
-0.0235012,0.0035698544,-10.009744188223461,-10.009744188223461
-0.0235004,0.0035698544,-10.009433168750748,-10.009433168750748
-0.0234996,0.0035698544,-10.009122149278033,-10.009122149278033
-0.0234988,0.0035698544,-10.00881112980532,-10.00881112980532
-0.023498,0.0035698544,-10.008500110332607,-10.008500110332607
-0.0234972,0.0035698544,-10.008189090859892,-10.008189090859892
-0.0234964,0.0035698544,-10.007878071387179,-10.007878071387179
-0.0234956,0.0007809098,-10.007567051914464,-10.007567051914464
-0.0234948,0.0004090504,-10.00725603244175,-10.00725603244175
-0.023494,0.0035698544,-10.006945012969036,-10.006945012969036
-0.0234932,0.0035698544,-10.00663399349632,-10.00663399349632
-0.0234924,0.0035698544,-10.006322974023607,-10.006322974023607
-0.0234916,0.0007809098,-10.006011954550894,-10.006011954550894
-0.0234908,0.0004090504,-10.00570093507818,-10.00570093507818
-0.02349,0.0035698544,-10.005389915605466,-10.005389915605466
-0.0234892,0.0035698544,-10.005078896132751,-10.005078896132751
-0.0234884,0.0063587991,-10.004767876660038,-10.004767876660038
-0.0234876,0.0067306584,-10.004456857187325,-10.004456857187325
-0.0234868,0.0035698544,-10.00414583771461,-10.00414583771461
-0.023486,0.0007809098,-10.003834818241897,-10.003834818241897
-0.0234852,0.0004090504,-10.003523798769184,-10.003523798769184
-0.0234844,0.0035698544,-10.003212779296469,-10.003212779296469
-0.0234836,0.0035698544,-10.002901759823756,-10.002901759823756
-0.0234828,0.0035698544,-10.002590740351042,-10.002590740351042
-0.023482,0.0035698544,-10.002279720878327,-10.002279720878327
-0.0234812,0.0035698544,-10.001968701405614,-10.001968701405614
-0.0234804,0.0007809098,-10.0016576819329,-10.0016576819329
-0.0234796,0.0004090504,-10.001346662460186,-10.001346662460186
-0.0234788,0.0035698544,-10.001035642987471,-10.001035642987471
-0.023478,0.0035698544,-10.000724623514756,-10.000724623514756
-0.0234772,0.0035698544,-10.000413604042043,-10.000413604042043
-0.0234764,0.0035698544,-10.00010258456933,-10.00010258456933
-0.0234756,0.0035698544,-9.999791565096615,-9.999791565096615
-0.0234748,0.0035698544,-9.999480545623902,-9.999480545623902
-0.023474,0.0035698544,-9.999169526151187,-9.999169526151187
-0.0234732,0.0007809098,-9.998858506678474,-9.998858506678474
-0.0234724,0.0004090504,-9.99854748720576,-9.99854748720576
-0.0234716,0.0035698544,-9.998236467733046,-9.998236467733046
-0.0234708,0.0007809098,-9.997925448260332,-9.997925448260332
-0.02347,-0.0023798943,-9.99761442878762,-9.99761442878762
-0.0234692,0.0004090504,-9.997303409314904,-9.997303409314904
-0.0234684,0.0035698544,-9.996992389842191,-9.996992389842191
-0.0234676,0.0035698544,-9.996681370369478,-9.996681370369478
-0.0234668,0.0035698544,-9.996370350896763,-9.996370350896763
-0.023466,0.0035698544,-9.99605933142405,-9.99605933142405
-0.0234652,0.0035698544,-9.995748311951335,-9.995748311951335
-0.0234644,0.0035698544,-9.995437292478622,-9.995437292478622
-0.0234636,0.0035698544,-9.995126273005907,-9.995126273005907
-0.0234628,0.0007809098,-9.994815253533192,-9.994815253533192
-0.023462,0.0004090504,-9.994504234060479,-9.994504234060479
-0.0234612,0.0035698544,-9.994193214587765,-9.994193214587765
-0.0234604,0.0035698544,-9.99388219511505,-9.99388219511505
-0.0234596,0.0035698544,-9.993571175642337,-9.993571175642337
-0.0234588,0.0035698544,-9.993260156169622,-9.993260156169622
-0.023458,0.0035698544,-9.99294913669691,-9.99294913669691
-0.0234572,0.0035698544,-9.992638117224196,-9.992638117224196
-0.0234564,0.0035698544,-9.992327097751481,-9.992327097751481
-0.0234556,0.0035698544,-9.992016078278768,-9.992016078278768
-0.0234548,0.0035698544,-9.991705058806055,-9.991705058806055
-0.023454,0.0035698544,-9.99139403933334,-9.99139403933334
-0.0234532,0.0035698544,-9.991083019860627,-9.991083019860627
-0.0234524,0.0035698544,-9.990772000387913,-9.990772000387913
-0.0234516,0.0007809098,-9.990460980915199,-9.990460980915199
-0.0234508,0.0004090504,-9.990149961442485,-9.990149961442485
-0.02345,0.0007809098,-9.98983894196977,-9.98983894196977
-0.0234492,-0.0023798943,-9.989527922497057,-9.989527922497057
-0.0234484,0.0031979951,-9.989216903024342,-9.989216903024342
-0.0234476,0.0039417138,-9.988905883551627,-9.988905883551627
-0.0234468,0.0004090504,-9.988594864078914,-9.988594864078914
-0.023446,0.0035698544,-9.988283844606201,-9.988283844606201
-0.0234452,0.0035698544,-9.987972825133486,-9.987972825133486
-0.0234444,0.0035698544,-9.987661805660773,-9.987661805660773
-0.0234436,0.0035698544,-9.987350786188058,-9.987350786188058
-0.0234428,0.0035698544,-9.987039766715345,-9.987039766715345
-0.023442,0.0035698544,-9.986728747242632,-9.986728747242632
-0.0234412,0.0007809098,-9.986417727769917,-9.986417727769917
-0.0234404,0.0004090504,-9.986106708297203,-9.986106708297203
-0.0234396,0.0035698544,-9.98579568882449,-9.98579568882449
-0.0234388,0.0035698544,-9.985484669351775,-9.985484669351775
-0.023438,0.0035698544,-9.985173649879062,-9.985173649879062
-0.0234372,0.0035698544,-9.984862630406347,-9.984862630406347
-0.0234364,0.0035698544,-9.984551610933634,-9.984551610933634
-0.0234356,0.0035698544,-9.984240591460921,-9.984240591460921
-0.0234348,0.0035698544,-9.983929571988206,-9.983929571988206
-0.023434,0.0035698544,-9.983618552515493,-9.983618552515493
-0.0234332,0.0035698544,-9.983307533042778,-9.983307533042778
-0.0234324,0.0035698544,-9.982996513570063,-9.982996513570063
-0.0234316,0.0035698544,-9.98268549409735,-9.98268549409735
-0.0234308,0.0007809098,-9.982374474624637,-9.982374474624637
-0.02343,0.0004090504,-9.982063455151922,-9.982063455151922
-0.0234292,0.0035698544,-9.981752435679208,-9.981752435679208
-0.0234284,0.0007809098,-9.981441416206493,-9.981441416206493
-0.0234276,0.0004090504,-9.98113039673378,-9.98113039673378
-0.0234268,0.0035698544,-9.980819377261067,-9.980819377261067
-0.023426,0.0035698544,-9.980508357788352,-9.980508357788352
-0.0234252,0.0035698544,-9.980197338315639,-9.980197338315639
-0.0234244,0.0035698544,-9.979886318842926,-9.979886318842926
-0.0234236,0.0035698544,-9.979575299370211,-9.979575299370211
