timestamp,transmission,reflection,volt_piezo,total_intensity,frequencies
-0.005754017,0.00114114,-0.0054059,1.3500299555514272,0.422793,-25.30829413651827
-0.005749017,0.000821155,-0.00220602,1.3500830956207202,0.435593,-25.21531719925906
-0.005744017,0.000501167,-0.0182054,1.3501362356900133,0.416394,-25.122340261999398
-0.005739017,-0.00237872,-0.0118057,1.3501893757593064,0.422793,-25.029363324739734
-0.005734017,0.00018118,-0.00220602,1.350242515828599,0.422793,-24.936386387480525
-0.005729017,0.000821155,-0.00860578,1.3502956558978925,0.416394,-24.843409450220406
-0.005724017,0.00146113,-0.0118057,1.3503487959671856,0.422793,-24.750432512960742
-0.005719017,0.00210111,0.00419373,1.3504019360364783,0.429193,-24.657455575701988
-0.005714017,0.000821155,-0.00860578,1.3504550761057716,0.422793,-24.56447863844187
-0.005709017,0.00210111,-0.00220602,1.3505082161750646,0.429193,-24.47150170118266
-0.005704017,0.00114114,-0.0054059,1.3505613562443577,0.422793,-24.378524763922996
-0.005699017,0.000821155,-0.00220602,1.3506144963136508,0.422793,-24.285547826663333
-0.005694017,0.00146113,-0.0054059,1.3506676363829435,0.429193,-24.192570889404124
-0.005689017,0.00114114,-0.0054059,1.3507207764522369,0.416394,-24.099593952144005
-0.005684017,0.000821155,-0.00860578,1.35077391652153,0.422793,-24.00661701488434
-0.005679017,0.000501167,-0.0214053,1.350827056590823,0.416394,-23.913640077625132
-0.005674017,0.00146113,-0.00220602,1.350880196660116,0.429193,-23.82066314036547
-0.005669017,0.000501167,-0.00220602,1.3509333367294092,0.416394,-23.727686203105804
-0.005664017,0.00114114,-0.00220602,1.350986476798702,0.429193,-23.634709265846595
-0.005659017,0.000821155,-0.0310049,1.3510396168679952,0.429193,-23.54173232858693
-0.005654017,0.000821155,-0.0310049,1.351092756937288,0.422793,-23.448755391327722
-0.005649017,0.00146113,-0.0182054,1.3511458970065813,0.429193,-23.355778454067604
-0.005644017,0.00018118,-0.0214053,1.3511990370758744,0.435593,-23.26280151680794
-0.005639017,0.00146113,-0.0150055,1.351252177145167,0.422793,-23.169824579549186
-0.005634017,0.000821155,0.000993856,1.3513053172144605,0.422793,-23.076847642289067
