timestamp,transmission,reflection,volt_piezo,total_intensity,frequencies
-0.008279459,-0.000178661,-0.0202017,0.940025625768576,0.353978,-22.230228815779356
-0.008274459,0.00174127,-0.00420233,0.9400768396817344,0.341178,-22.164821744785286
-0.008269459,0.00110129,-0.0106021,0.940128053594893,0.360378,-22.09941467379076
-0.008264459,0.000781302,0.00859717,0.9401792675080516,0.353978,-22.034007602796464
-0.008259459,0.00174127,-0.0202017,0.94023048142121,0.341178,-21.968600531802394
-0.008254459,0.000781302,0.0053973,0.9402816953343688,0.366777,-21.903193460807643
-0.008249459,0.00174127,0.0181968,0.9403329092475272,0.353978,-21.837786389813573
-0.008244459,0.000781302,-0.00740221,0.9403841231606858,0.334779,-21.772379318819276
-0.008239459,0.00110129,0.0181968,0.9404353370738444,0.347578,-21.70697224782475
-0.008234459,0.000141327,-0.00100246,0.940486550987003,0.353978,-21.641565176830454
-0.008229459,0.00110129,-0.00100246,0.9405377649001616,0.347578,-21.57615810583593
-0.008224459,-0.000178661,-0.0170018,0.94058897881332,0.360378,-21.51075103484186
-0.008219459,0.00110129,0.0053973,0.9406401927264786,0.366777,-21.445343963847336
-0.008214459,0.00110129,-0.00740221,0.9406914066396372,0.347578,-21.37993689285304
-0.008209459,0.000141327,-0.00420233,0.9407426205527956,0.360378,-21.31452982185897
-0.008204459,0.00110129,-0.00740221,0.9407938344659542,0.347578,-21.249122750864444
-0.008199459,0.000781302,-0.013802,0.9408450483791128,0.347578,-21.183715679870147
-0.008194459,0.00142128,-0.00420233,0.9408962622922712,0.366777,-21.118308608876077
-0.008189459,0.00110129,-0.0266015,0.9409474762054298,0.353978,-21.052901537881553
-0.008184459,0.00206125,0.00219742,0.9409986901185884,0.341178,-20.987494466887256
-0.008179459,0.00238124,-0.00740221,0.9410499040317468,0.360378,-20.92208739589296
-0.008174459,0.00142128,-0.00420233,0.9411011179449056,0.353978,-20.856680324898434
-0.008169459,-0.000178661,-0.0170018,0.941152331858064,0.347578,-20.791273253904137
-0.008164459,0.00206125,0.00219742,0.9412035457712226,0.353978,-20.72586618290984
-0.008159459,0.000461315,-0.013802,0.9412547596843812,0.360378,-20.660459111915543
-0.008154459,0.00110129,0.00219742,0.9413059735975398,0.341178,-20.595052040921246
-0.008149459,0.00110129,-0.0106021,0.9413571875106984,0.353978,-20.52964496992672
-0.008144459,0.00110129,-0.013802,0.9414084014238568,0.353978,-20.464237898932424
-0.008139459,0.000781302,-0.0202017,0.9414596153370154,0.341178,-20.398830827938127
-0.008134459,0.00142128,-0.00420233,0.941510829250174,0.366777,-20.333423756943603
-0.008129459,0.00110129,-0.0170018,0.9415620431633324,0.360378,-20.26801668594976
-0.008124459,0.000781302,-0.00100246,0.941613257076491,0.341178,-20.202609614955236
-0.008119459,0.00270123,-0.00740221,0.9416644709896496,0.347578,-20.13720254396094
-0.008114459,0.000141327,-0.00740221,0.941715684902808,0.353978,-20.07179547296664
-0.008109459,0.00142128,-0.00100246,0.9417668988159666,0.341178,-20.006388401972345
-0.008104459,0.00110129,-0.00420233,0.9418181127291252,0.360378,-19.94098133097782
-0.008099459,0.000781302,-0.00740221,0.9418693266422836,0.353978,-19.87557425998375
-0.008094459,0.00142128,0.0053973,0.9419205405554424,0.347578,-19.810167188989226
-0.008089459,-0.000818636,-0.0106021,0.9419717544686008,0.360378,-19.74476011799493
-0.008084459,0.00110129,-0.00740221,0.9420229683817594,0.360378,-19.67935304700063
-0.008079459,0.00142128,-0.00740221,0.942074182294918,0.347578,-19.613945976006107
-0.008074459,0.00142128,-0.00740221,0.9421253962080764,0.353978,-19.548538905012038
-0.008069459,0.000781302,-0.0202017,0.942176610121235,0.360378,-19.48313183401774
-0.008064459,0.00110129,-0.00420233,0.9422278240343936,0.353978,-19.417724763023216
-0.008059459,0.00206125,-0.0106021,0.942279037947552,0.360378,-19.352317692029146
-0.008054459,0.000781302,-0.0106021,0.9423302518607106,0.353978,-19.28691062103462
-0.008049459,0.00142128,-0.0106021,0.9423814657738692,0.347578,-19.221503550040325
-0.008044459,-0.000498648,-0.0266015,0.9424326796870278,0.360378,-19.156096479046028
-0.008039459,0.00110129,-0.0106021,0.9424838936001864,0.334779,-19.09068940805173
-0.008034459,0.00174127,-0.013802,0.9425351075133448,0.341178,-19.025282337057433
-0.008029459,-0.000818636,-0.0106021,0.9425863214265034,0.360378,-18.95987526606291
-0.008024459,0.00110129,-0.0106021,0.942637535339662,0.341178,-18.89446819506861
-0.008019459,0.000141327,-0.00740221,0.9426887492528204,0.347578,-18.829061124074542
-0.008014459,0.00238124,-0.00740221,0.9427399631659792,0.353978,-18.76365405307979
-0.008009459,-0.000178661,-0.013802,0.9427911770791376,0.360378,-18.69824698208572
-0.008004459,0.00174127,-0.00740221,0.9428423909922962,0.341178,-18.632839911091423
-0.007999459,0.000461315,-0.0106021,0.9428936049054548,0.366777,-18.5674328400969
-0.007994459,0.00110129,-0.00740221,0.9429448188186133,0.353978,-18.50202576910283
-0.007989459,0.00110129,-0.00740221,0.9429960327317718,0.334779,-18.436618698108532
-0.007984459,0.000781302,-0.00740221,0.9430472466449304,0.366777,-18.371211627114008
-0.007979459,0.00110129,-0.00740221,0.9430984605580888,0.360378,-18.305804556119938
-0.007974459,0.00110129,-0.00740221,0.9431496744712476,0.353978,-18.240397485125186
-0.007969459,0.00206125,0.0053973,0.943200888384406,0.360378,-18.174990414131116
-0.007964459,0.000461315,-0.00740221,0.9432521022975646,0.353978,-18.109583343136592
-0.007959459,0.00142128,0.00219742,0.9433033162107232,0.341178,-18.044176272142295
-0.007954459,0.00142128,0.00859717,0.9433545301238816,0.366777,-17.978769201148225
-0.007949459,0.00110129,-0.0106021,0.9434057440370404,0.353978,-17.913362130153473
-0.007944459,0.00174127,-0.013802,0.9434569579501988,0.353978,-17.847955059159403
-0.007939459,0.000781302,-0.0234016,0.9435081718633572,0.360378,-17.782547988165106
