timestamp,transmission,reflection,volt_piezo,total_intensity,frequencies
-0.0197615,0.00230135,0.0055984,0.5927870138809076,0.422793,-1326.754096599125
-0.0197565,0.000381425,0.00239853,0.5928392280727071,0.422793,-1326.66304713605
-0.0197515,0.00198136,-0.0200006,0.5928914422645064,0.422793,-1326.5719976729752
-0.0197465,-0.000578538,-0.00400123,0.5929436564563058,0.416394,-1326.4809482099004
-0.0197415,0.0010214,-0.00720111,0.5929958706481052,0.422793,-1326.3898987468253
-0.0197365,0.000701413,-0.00720111,0.5930480848399046,0.422793,-1326.2988492837505
-0.0197315,-0.00025855,-0.010401,0.5931002990317039,0.409994,-1326.2077998206757
-0.0197265,0.00134139,0.00239853,0.5931525132235033,0.422793,-1326.116750357601
-0.0197215,0.0010214,0.015198,0.5932047274153027,0.416394,-1326.025700894526
-0.0197165,0.000701413,0.0055984,0.5932569416071021,0.416394,-1325.9346514314511
-0.0197115,0.000701413,-0.010401,0.5933091557989014,0.416394,-1325.8436019683763
-0.0197065,0.00166138,-0.00400123,0.5933613699907008,0.422793,-1325.7525525053015
-0.0197015,0.000381425,0.0055984,0.5934135841825002,0.429193,-1325.6615030422265
-0.0196965,0.000701413,-0.0168007,0.5934657983742996,0.422793,-1325.5704535791517
-0.0196915,0.00166138,-0.0136009,0.5935180125660989,0.429193,-1325.479404116077
-0.0196865,0.000701413,0.0183979,0.5935702267578984,0.409994,-1325.388354653002
-0.0196815,0.0010214,-0.0136009,0.5936224409496977,0.416394,-1325.297305189927
-0.0196765,0.00134139,-0.000801352,0.5936746551414971,0.422793,-1325.2062557268523
-0.0196715,0.000701413,-0.0136009,0.5937268693332964,0.416394,-1325.1152062637775
-0.0196665,0.000381425,-0.000801352,0.5937790835250958,0.429193,-1325.0241568007027
-0.0196615,0.00134139,-0.010401,0.5938312977168952,0.416394,-1324.933107337628
-0.0196565,0.00134139,0.0055984,0.5938835119086946,0.409994,-1324.842057874553
-0.0196515,0.000701413,-0.0200006,0.593935726100494,0.429193,-1324.751008411478
-0.0196465,0.00198136,0.00239853,0.5939879402922934,0.409994,-1324.6599589484033
-0.0196415,0.0010214,-0.000801352,0.5940401544840928,0.409994,-1324.5689094853285
-0.0196365,-0.0015385,-0.010401,0.5940923686758921,0.422793,-1324.4778600222537
-0.0196315,6.14376e-05,-0.00720111,0.5941445828676915,0.416394,-1324.386810559179
-0.0196265,0.00166138,-0.0136009,0.5941967970594908,0.422793,-1324.2957610961041
-0.0196215,0.000381425,-0.000801352,0.5942490112512903,0.416394,-1324.204711633029
-0.0196165,0.00166138,-0.00400123,0.5943012254430897,0.416394,-1324.113662169954
-0.0196115,0.000381425,0.00239853,0.5943534396348891,0.409994,-1324.0226127068793
-0.0196065,0.000381425,-0.0296002,0.5944056538266884,0.422793,-1323.9315632438045
-0.0196015,0.0010214,-0.00720111,0.5944578680184878,0.409994,-1323.8405137807297
-0.0195965,0.00166138,0.00239853,0.5945100822102871,0.416394,-1323.7494643176549
-0.0195915,0.0010214,-0.00720111,0.5945622964020865,0.429193,-1323.65841485458
-0.0195865,0.00134139,-0.010401,0.5946145105938859,0.435593,-1323.567365391505
-0.0195815,6.14376e-05,-0.000801352,0.5946667247856853,0.416394,-1323.4763159284303
-0.0195765,0.000381425,-0.000801352,0.5947189389774847,0.422793,-1323.3852664653552
-0.0195715,0.00166138,-0.0200006,0.5947711531692841,0.409994,-1323.2942170022804
-0.0195665,0.000381425,0.00879828,0.5948233673610834,0.422793,-1323.2031675392057
-0.0195615,0.00134139,0.0055984,0.5948755815528828,0.416394,-1323.1121180761309
-0.0195565,0.00166138,-0.0168007,0.5949277957446821,0.416394,-1323.021068613056
-0.0195515,0.000701413,0.0055984,0.5949800099364816,0.409994,-1322.930019149981
-0.0195465,0.0010214,0.00879828,0.5950322241282809,0.422793,-1322.8389696869062
-0.0195415,0.0010214,0.015198,0.5950844383200803,0.416394,-1322.7479202238314
-0.0195365,0.00134139,-0.0168007,0.5951366525118797,0.416394,-1322.6568707607564
-0.0195315,0.000701413,0.00239853,0.5951888667036791,0.422793,-1322.5658212976816
-0.0195265,0.00134139,-0.00400123,0.5952410808954784,0.422793,-1322.4747718346068
-0.0195215,0.000701413,0.0247977,0.5952932950872778,0.416394,-1322.383722371532
-0.0195165,0.000701413,-0.0136009,0.5953455092790773,0.416394,-1322.292672908457
-0.0195115,0.00134139,-0.000801352,0.5953977234708766,0.429193,-1322.2016234453822
-0.0195065,0.000381425,-0.00720111,0.595449937662676,0.416394,-1322.1105739823074
-0.0195015,0.000701413,0.0343973,0.5955021518544753,0.422793,-1322.0195245192326
-0.0194965,0.0010214,-0.0136009,0.5955543660462748,0.422793,-1321.9284750561576
-0.0194915,0.00134139,-0.00720111,0.5956065802380741,0.422793,-1321.8374255930828
-0.0194865,0.000381425,-0.00720111,0.5956587944298735,0.422793,-1321.746376130008
-0.0194815,0.000381425,-0.0168007,0.5957110086216729,0.416394,-1321.655326666933
-0.0194765,0.00134139,-0.010401,0.5957632228134723,0.416394,-1321.5642772038582
-0.0194715,-0.00025855,0.0183979,0.5958154370052716,0.422793,-1321.4732277407834
-0.0194665,0.00198136,0.0055984,0.595867651197071,0.416394,-1321.3821782777086
-0.0194615,6.14376e-05,0.00879828,0.5959198653888704,0.416394,-1321.2911288146336
-0.0194565,0.0010214,-0.00720111,0.5959720795806698,0.416394,-1321.2000793515588
-0.0194515,0.00134139,0.015198,0.5960242937724691,0.429193,-1321.109029888484
-0.0194465,0.000381425,0.00239853,0.5960765079642685,0.422793,-1321.0179804254092
-0.0194415,0.000381425,0.0055984,0.5961287221560679,0.409994,-1320.9269309623342
-0.0194365,0.00134139,0.0183979,0.5961809363478673,0.422793,-1320.8358814992594
-0.0194315,0.0010214,-0.000801352,0.5962331505396666,0.416394,-1320.7448320361846
-0.0194265,0.000701413,-0.0136009,0.5962853647314661,0.409994,-1320.6537825731095
-0.0194215,0.00166138,-0.000801352,0.5963375789232654,0.416394,-1320.5627331100347
-0.0194165,6.14376e-05,-0.0136009,0.5963897931150648,0.416394,-1320.47168364696
-0.0194115,0.000701413,-0.0136009,0.5964420073068641,0.416394,-1320.3806341838851
-0.0194065,0.0010214,0.00239853,0.5964942214986635,0.416394,-1320.2895847208104
-0.0194015,0.000381425,-0.0296002,0.596546435690463,0.416394,-1320.1985352577356
-0.0193965,0.000701413,-0.0200006,0.5965986498822623,0.422793,-1320.1074857946608
-0.0193915,0.000701413,-0.00720111,0.5966508640740618,0.422793,-1320.0164363315857
-0.0193865,6.14376e-05,0.00239853,0.5967030782658611,0.422793,-1319.925386868511
-0.0193815,0.000381425,-0.00400123,0.5967552924576605,0.422793,-1319.8343374054361
-0.0193765,0.00134139,-0.010401,0.5968075066494598,0.416394,-1319.7432879423613
-0.0193715,-0.00025855,0.015198,0.5968597208412592,0.409994,-1319.6522384792866
-0.0193665,0.000701413,-0.010401,0.5969119350330586,0.429193,-1319.5611890162115
-0.0193615,0.00166138,-0.036,0.596964149224858,0.416394,-1319.4701395531367
-0.0193565,0.00134139,-0.00720111,0.5970163634166574,0.416394,-1319.3790900900617
-0.0193515,0.000701413,-0.00400123,0.5970685776084568,0.422793,-1319.288040626987
-0.0193465,0.00134139,-0.010401,0.5971207918002561,0.403594,-1319.1969911639121
-0.0193415,-0.000578538,0.0183979,0.5971730059920555,0.403594,-1319.1059417008373
-0.0193365,0.000701413,0.00879828,0.5972252201838548,0.422793,-1319.0148922377625
-0.0193315,0.00134139,-0.010401,0.5972774343756542,0.409994,-1318.9238427746877
-0.0193265,0.00134139,0.0119982,0.5973296485674536,0.416394,-1318.8327933116127
-0.0193215,0.00134139,-0.010401,0.597381862759253,0.422793,-1318.741743848538
-0.0193165,0.0010214,0.00879828,0.5974340769510524,0.422793,-1318.6506943854629
-0.0193115,0.0010214,0.0119982,0.5974862911428518,0.409994,-1318.559644922388
-0.0193065,-0.00025855,-0.0136009,0.5975385053346511,0.416394,-1318.4685954593133
-0.0193015,0.00198136,0.00239853,0.5975907195264505,0.409994,-1318.3775459962385
-0.0192965,6.14376e-05,-0.00720111,0.5976429337182498,0.409994,-1318.2864965331637
-0.0192915,0.00134139,-0.0136009,0.5976951479100493,0.429193,-1318.1954470700887
-0.0192865,0.00134139,-0.0136009,0.5977473621018486,0.416394,-1318.1043976070139
-0.0192815,0.0010214,0.0055984,0.597799576293648,0.416394,-1318.013348143939
-0.0192765,0.00166138,0.0055984,0.5978517904854475,0.416394,-1317.922298680864
-0.0192715,0.000381425,0.00879828,0.5979040046772468,0.409994,-1317.8312492177893
-0.0192665,0.000701413,-0.000801352,0.5979562188690462,0.409994,-1317.7401997547145
-0.0192615,-0.00025855,0.0055984,0.5980084330608455,0.416394,-1317.6491502916397
-0.0192565,0.00198136,0.0055984,0.598060647252645,0.409994,-1317.5581008285646
-0.0192515,0.000381425,-0.00400123,0.5981128614444443,0.409994,-1317.4670513654899
-0.0192465,0.0010214,-0.010401,0.5981650756362437,0.416394,-1317.376001902415
-0.0192415,0.000701413,0.00239853,0.598217289828043,0.409994,-1317.2849524393403
-0.0192365,6.14376e-05,-0.000801352,0.5982695040198425,0.422793,-1317.1939029762652
-0.0192315,0.000701413,-0.010401,0.5983217182116418,0.422793,-1317.1028535131904
