timestamp,transmission,reflection,volt_piezo,total_intensity
-0.01325413,0.00125116,0.00860393,0.48147134309423745,0.479978
-0.01324913,0.00125116,-0.0233948,0.4821320165622718,0.486378
-0.01324413,0.00125116,0.00540405,0.4827926900303059,0.486378
-0.01323913,0.000431989,0.00860393,0.48345336349834,0.473578
-0.01323413,0.000841573,-0.0233948,0.4841140369663741,0.492777
-0.01322913,2.24043e-05,-0.0169951,0.48477471043440845,0.479978
-0.01322413,0.00125116,-0.00419558,0.48543538390244256,0.460779
-0.01321913,0.000841573,0.00860393,0.4860960573704767,0.492777
-0.01321413,0.00207033,-0.0105953,0.486756730838511,0.479978
-0.01320913,0.000431989,0.00860393,0.4874174043065451,0.473578
-0.01320413,0.000431989,-0.00419558,0.48807807777457946,0.486378
-0.01319913,0.00125116,0.00860393,0.48873875124261357,0.479978
-0.01319413,0.000841573,-0.0137952,0.4893994247106477,0.473578
-0.01318913,0.00166074,-0.020195,0.4900600981786818,0.479978
-0.01318413,0.000841573,0.00860393,0.4907207716467161,0.473578
-0.01317913,0.00207033,-0.000995699,0.49138144511475024,0.473578
-0.01317413,-0.00202552,0.00540405,0.49204211858278457,0.486378
-0.01316913,0.000431989,-0.0105953,0.4927027920508187,0.479978
-0.01316413,0.000431989,-0.0265947,0.4933634655188528,0.479978
-0.01315913,0.000841573,-0.00739545,0.49402413898688713,0.492777
-0.01315413,0.000431989,-0.00419558,0.49468481245492124,0.486378
-0.01314913,0.00125116,0.00220418,0.49534548592295535,0.473578
-0.01314413,0.00125116,0.00220418,0.49600615939098947,0.492777
-0.01313913,-0.000796764,-0.0169951,0.4966668328590238,0.479978
-0.01313413,0.00125116,0.00220418,0.4973275063270579,0.473578
-0.01312913,0.000431989,-0.0297946,0.49798817979509225,0.486378
-0.01312413,0.00207033,-0.020195,0.49864885326312636,0.479978
-0.01311913,0.000841573,-0.0137952,0.49930952673116047,0.473578
-0.01311413,0.00125116,-0.0169951,0.4999702001991948,0.486378
-0.01310913,2.24043e-05,-0.0169951,0.5006308736672289,0.473578
-0.01310413,0.000841573,-0.0265947,0.501291547135263,0.467178
-0.01309913,0.00125116,-0.00739545,0.5019522206032971,0.479978
-0.01309413,0.000431989,-0.0169951,0.5026128940713315,0.486378
-0.01308913,0.000841573,-0.0233948,0.5032735675393658,0.467178
-0.01308413,0.000841573,-0.0137952,0.5039342410073999,0.479978
-0.01307913,0.00125116,-0.0169951,0.504594914475434,0.479978
-0.01307413,0.00207033,-0.000995699,0.5052555879434681,0.473578
-0.01306913,0.000431989,-0.0169951,0.5059162614115025,0.486378
-0.01306413,0.000841573,-0.020195,0.5065769348795366,0.479978
-0.01305913,0.000841573,-0.0137952,0.5072376083475707,0.467178
-0.01305413,0.00166074,-0.000995699,0.5078982818156048,0.492777
-0.01304913,0.00207033,-0.00739545,0.5085589552836391,0.473578
-0.01304413,2.24043e-05,-0.000995699,0.5092196287516735,0.473578
-0.01303913,0.00166074,-0.020195,0.5098803022197076,0.486378
-0.01303413,-0.00038718,-0.00419558,0.5105409756877417,0.467178
-0.01302913,0.000841573,-0.0137952,0.5112016491557758,0.473578
-0.01302413,0.00166074,-0.0169951,0.5118623226238102,0.492777
-0.01301913,-0.00038718,-0.0233948,0.5125229960918443,0.473578
-0.01301413,0.00207033,-0.00419558,0.5131836695598784,0.473578
-0.01300913,-0.000796764,0.00860393,0.5138443430279125,0.486378
-0.01300413,0.000841573,-0.0105953,0.514505016495947,0.479978
-0.01299913,0.000841573,-0.0137952,0.5151656899639812,0.473578
-0.01299413,0.00125116,-0.020195,0.5158263634320153,0.492777
-0.01298913,2.24043e-05,-0.0105953,0.5164870369000494,0.486378
-0.01298413,0.000841573,0.00860393,0.5171477103680835,0.479978
-0.01297913,0.00125116,-0.0105953,0.5178083838361178,0.486378
-0.01297413,2.24043e-05,-0.020195,0.5184690573041519,0.467178
-0.01296913,0.00125116,-0.0137952,0.519129730772186,0.473578
-0.01296413,0.000841573,-0.020195,0.5197904042402202,0.479978
-0.01295913,0.000431989,-0.0137952,0.5204510777082547,0.479978
-0.01295413,0.000431989,-0.0137952,0.5211117511762888,0.479978
-0.01294913,0.000431989,-0.00419558,0.5217724246443229,0.486378
-0.01294413,0.00125116,-0.00419558,0.522433098112357,0.479978
-0.01293913,0.00125116,0.00220418,0.5230937715803912,0.479978
-0.01293413,0.00166074,0.00220418,0.5237544450484255,0.486378
-0.01292913,0.000431989,-0.0233948,0.5244151185164596,0.473578
-0.01292413,0.00166074,-0.0137952,0.5250757919844937,0.473578
-0.01291913,0.000431989,-0.0105953,0.5257364654525281,0.492777
-0.01291413,0.000431989,-0.0297946,0.5263971389205624,0.479978
-0.01290913,0.000841573,0.0246033,0.5270578123885965,0.479978
-0.01290413,0.00125116,-0.0105953,0.5277184858566306,0.486378
-0.01289913,0.000841573,-0.0105953,0.5283791593246647,0.460779
-0.01289413,0.000841573,-0.0137952,0.5290398327926991,0.473578
-0.01288913,0.00166074,-0.0297946,0.5297005062607332,0.486378
-0.01288413,-0.00038718,0.0118038,0.5303611797287673,0.479978
-0.01287913,0.00125116,-0.000995699,0.5310218531968014,0.473578
-0.01287413,0.00125116,-0.00739545,0.5316825266648357,0.486378
-0.01286913,0.00166074,-0.0105953,0.5323432001328701,0.486378
-0.01286413,0.00125116,-0.00739545,0.5330038736009042,0.467178
-0.01285913,2.24043e-05,0.0118038,0.5336645470689383,0.492777
-0.01285413,2.24043e-05,-0.00419558,0.5343252205369724,0.479978
