timestamp,transmission,reflection,volt_piezo,total_intensity
-0.01342186,-7.74933e-05,-0.0169951,0.45879462214298394,0.473578
-0.01341686,0.00184243,-0.0105953,0.4594552727970149,0.486378
-0.01341186,0.00120246,-0.0265947,0.4601159234510457,0.473578
-0.01340686,0.00248241,0.00540405,0.46077657410507644,0.467178
-0.01340186,0.000562482,-0.0137952,0.4614372247591072,0.473578
-0.01339686,0.000562482,-0.00739545,0.46209787541313796,0.473578
-0.01339186,0.000562482,0.00220418,0.4627585260671685,0.473578
-0.01338686,0.00248241,-0.0361943,0.46341917672119926,0.479978
-0.01338186,0.00120246,0.00860393,0.46407982737523,0.479978
-0.01337686,0.00120246,-0.000995699,0.4647404780292608,0.467178
-0.01337186,0.00248241,-0.00739545,0.46540112868329175,0.486378
-0.01336686,0.00184243,-0.0137952,0.4660617793373225,0.479978
-0.01336186,0.00184243,-0.0169951,0.46672242999135327,0.467178
-0.01335686,0.00120246,0.00220418,0.46738308064538403,0.486378
-0.01335186,-0.000717469,-0.020195,0.4680437312994148,0.479978
-0.01334686,-7.74933e-05,0.00220418,0.4687043819534453,0.473578
-0.01334186,0.00120246,-0.00419558,0.4693650326074761,0.486378
-0.01333686,0.000562482,0.00220418,0.47002568326150684,0.479978
-0.01333186,0.00120246,-0.020195,0.4706863339155378,0.467178
-0.01332686,0.00120246,-0.0233948,0.4713469845695686,0.479978
-0.01332186,0.000562482,-0.00419558,0.47200763522359934,0.479978
-0.01331686,0.00184243,-0.00739545,0.4726682858776301,0.467178
-0.01331186,-7.74933e-05,-0.00419558,0.47332893653166086,0.486378
-0.01330686,0.00184243,-0.00739545,0.4739895871856916,0.473578
-0.01330186,0.000562482,0.00220418,0.4746502378397224,0.473578
-0.01329686,0.00184243,-0.0137952,0.4753108884937529,0.486378
-0.01329186,0.000562482,-0.0169951,0.4759715391477837,0.473578
-0.01328686,0.000562482,-0.00419558,0.47663218980181465,0.467178
-0.01328186,0.000562482,0.00860393,0.4772928404558454,0.486378
-0.01327686,-7.74933e-05,-0.0105953,0.47795349110987617,0.473578
-0.01327186,0.00248241,-0.0361943,0.47861414176390693,0.479978
-0.01326686,0.00184243,-0.00739545,0.4792747924179377,0.486378
-0.01326186,0.000562482,-0.045794,0.47993544307196845,0.479978
-0.01325686,0.00184243,-0.0137952,0.4805960937259992,0.473578
-0.01325186,0.00184243,-0.0169951,0.48125674438002997,0.499177
-0.01324686,0.000562482,-0.020195,0.4819173950340607,0.486378
-0.01324186,0.000562482,-0.0297946,0.4825780456880915,0.473578
-0.01323686,0.000562482,-0.0169951,0.48323869634212224,0.492777
-0.01323186,-7.74933e-05,-0.0329945,0.483899346996153,0.479978
-0.01322686,0.00248241,-0.020195,0.48455999765018376,0.479978
-0.01322186,0.00120246,-0.045794,0.4852206483042145,0.486378
-0.01321686,0.00184243,-0.0297946,0.4858812989582453,0.486378
-0.01321186,-0.000717469,-0.0329945,0.48654194961227604,0.473578
-0.01320686,0.00184243,-0.0169951,0.4872026002663068,0.486378
-0.01320186,0.00120246,-0.0425941,0.4878632509203378,0.479978
-0.01319686,0.00184243,-0.0137952,0.4885239015743683,0.467178
-0.01319186,0.000562482,-0.0233948,0.48918455222839907,0.479978
-0.01318686,0.000562482,-0.0393942,0.48984520288242983,0.486378
-0.01318186,0.00184243,-0.00739545,0.4905058535364606,0.473578
-0.01317686,0.00184243,-0.020195,0.49116650419049135,0.479978
-0.01317186,0.00120246,-0.0297946,0.4918271548445221,0.479978
-0.01316686,0.00120246,-0.00419558,0.49248780549855287,0.479978
-0.01316186,-7.74933e-05,-0.00739545,0.49314845615258385,0.492777
-0.01315686,-0.000717469,-0.00739545,0.4938091068066146,0.479978
-0.01315186,0.00120246,-0.0233948,0.49446975746064536,0.467178
-0.01314686,0.000562482,-0.0233948,0.4951304081146759,0.479978
-0.01314186,-7.74933e-05,-0.020195,0.49579105876870666,0.473578
-0.01313686,0.000562482,-0.020195,0.4964517094227374,0.473578
-0.01313186,0.00120246,-0.00419558,0.4971123600767682,0.492777
-0.01312686,0.00184243,-0.0393942,0.49777301073079894,0.473578
-0.01312186,0.00120246,-0.0329945,0.4984336613848297,0.473578
-0.01311686,-7.74933e-05,-0.0169951,0.4990943120388607,0.479978
-0.01311186,-0.000717469,-0.0393942,0.49975496269289144,0.473578
-0.01310686,0.00184243,-0.0297946,0.5004156133469222,0.473578
-0.01310186,0.00184243,-0.020195,0.5010762640009527,0.486378
-0.01309686,0.000562482,-0.0425941,0.5017369146549835,0.467178
-0.01309186,0.00184243,-0.0233948,0.5023975653090142,0.473578
-0.01308686,0.00120246,-0.0233948,0.503058215963045,0.479978
-0.01308186,0.000562482,-0.0393942,0.5037188666170758,0.479978
-0.01307686,0.00184243,-0.00739545,0.5043795172711067,0.473578
-0.01307186,0.000562482,-0.0233948,0.5050401679251375,0.486378
-0.01306686,0.00120246,-0.0105953,0.5057008185791683,0.486378
-0.01306186,0.00120246,-0.0361943,0.506361469233199,0.460779
-0.01305686,0.00184243,-0.00739545,0.5070221198872298,0.479978
-0.01305186,0.000562482,-0.0265947,0.5076827705412603,0.479978
-0.01304686,0.00184243,-0.0233948,0.5083434211952911,0.473578
-0.01304186,0.000562482,-0.0297946,0.5090040718493218,0.486378
-0.01303686,-0.000717469,-0.0425941,0.5096647225033526,0.479978
-0.01303186,0.000562482,-0.0233948,0.5103253731573836,0.473578
-0.01302686,-7.74933e-05,-0.020195,0.5109860238114143,0.486378
-0.01302186,0.00120246,-0.0137952,0.5116466744654451,0.467178
