timestamp,transmission,reflection,volt_piezo,total_intensity
-0.0136574,2.70326e-06,0.60739,3.1818796641358444,3.83997
-0.0136554,0.00192263,0.59779,3.1816736209529357,3.82397
-0.0136534,0.00128265,0.60099,3.181467577770027,3.83997
-0.0136514,0.000642679,0.59779,3.1812615345871187,3.83997
-0.0136494,2.70326e-06,0.59459,3.1810554914042104,3.83997
-0.0136474,0.00192263,0.60739,3.1808494482213012,3.85597
-0.0136454,0.000642679,0.60419,3.180643405038393,3.85597
-0.0136434,0.00128265,0.60099,3.180437361855484,3.85597
-0.0136414,0.00192263,0.59779,3.1802313186725755,3.87196
-0.0136394,0.00192263,0.60739,3.180025275489667,3.85597
-0.0136374,2.70326e-06,0.60099,3.1798192323067584,3.88796
-0.0136354,0.00128265,0.60099,3.17961318912385,3.83997
-0.0136334,0.00128265,0.60419,3.1794071459409414,3.85597
-0.0136314,0.00128265,0.591391,3.179201102758033,3.85597
-0.0136294,0.00192263,0.59459,3.178995059575124,3.87196
-0.0136274,0.00128265,0.60099,3.1787890163922157,3.83997
-0.0136254,0.000642679,0.60099,3.178582973209307,3.83997
-0.0136234,0.00128265,0.60419,3.1783769300263987,3.83997
-0.0136214,0.00128265,0.60739,3.17817088684349,3.83997
-0.0136194,0.000642679,0.59779,3.1779648436605816,3.85597
-0.0136174,0.00192263,0.59779,3.1777588004776725,3.83997
-0.0136154,2.70326e-06,0.591391,3.177552757294764,3.83997
-0.0136134,0.000642679,0.59779,3.177346714111856,3.85597
-0.0136114,0.00192263,0.60099,3.1771406709289467,3.87196
-0.0136094,0.00128265,0.60739,3.1769346277460384,3.82397
-0.0136074,0.000642679,0.60099,3.17672858456313,3.85597
-0.0136054,0.00128265,0.60099,3.1765225413802214,3.83997
-0.0136034,0.000642679,0.61059,3.1763164981973127,3.85597
-0.0136014,-0.000637272,0.60099,3.1761104550144044,3.85597
-0.0135994,0.00192263,0.59779,3.175904411831495,3.85597
-0.0135974,0.00128265,0.60739,3.175698368648587,3.83997
-0.0135954,2.70326e-06,0.60419,3.1754923254656786,3.85597
-0.0135934,0.0025626,0.59459,3.17528628228277,3.83997
-0.0135914,0.000642679,0.60099,3.175080239099861,3.82397
-0.0135894,0.00128265,0.591391,3.174874195916953,3.85597
-0.0135874,0.00192263,0.60739,3.174668152734044,3.87196
-0.0135854,0.000642679,0.60099,3.1744621095511354,3.83997
-0.0135834,2.70326e-06,0.60419,3.174256066368227,3.83997
-0.0135814,0.000642679,0.59779,3.1740500231853184,3.83997
-0.0135794,2.70326e-06,0.61059,3.1738439800024096,3.83997
-0.0135774,2.70326e-06,0.59779,3.1736379368195013,3.83997
-0.0135754,0.00128265,0.60419,3.1734318936365926,3.83997
-0.0135734,2.70326e-06,0.60739,3.173225850453684,3.85597
-0.0135714,0.000642679,0.60099,3.1730198072707756,3.85597
-0.0135694,0.00128265,0.59779,3.172813764087867,3.83997
-0.0135674,0.000642679,0.60739,3.172607720904958,3.85597
-0.0135654,0.00128265,0.591391,3.17240167772205,3.85597
-0.0135634,0.000642679,0.60419,3.172195634539141,3.85597
-0.0135614,0.00128265,0.60099,3.1719895913562324,3.85597
-0.0135594,-0.000637272,0.60099,3.171783548173324,3.85597
-0.0135574,0.000642679,0.60099,3.1715775049904154,3.83997
-0.0135554,-0.00191722,0.60099,3.1713714618075066,3.83997
-0.0135534,-0.000637272,0.59459,3.1711654186245983,3.83997
-0.0135514,2.70326e-06,0.59779,3.1709593754416896,3.87196
-0.0135494,0.00128265,0.60099,3.170753332258781,3.85597
-0.0135474,0.00320258,0.60099,3.1705472890758726,3.83997
-0.0135454,0.0025626,0.60739,3.1703412458929643,3.85597
-0.0135434,0.000642679,0.591391,3.170135202710055,3.85597
-0.0135414,0.000642679,0.59779,3.169929159527147,3.85597
-0.0135394,0.00192263,0.60419,3.169723116344238,3.87196
-0.0135374,0.00128265,0.60099,3.1695170731613294,3.85597
-0.0135354,0.00192263,0.60099,3.169311029978421,3.83997
-0.0135334,0.00128265,0.59779,3.1691049867955123,3.85597
-0.0135314,0.000642679,0.60099,3.1688989436126036,3.83997
-0.0135294,0.000642679,0.60099,3.1686929004296953,3.85597
-0.0135274,0.00192263,0.59459,3.168486857246787,3.85597
-0.0135254,0.00128265,0.60419,3.168280814063878,3.85597
-0.0135234,0.00128265,0.59459,3.1680747708809696,3.85597
-0.0135214,2.70326e-06,0.59459,3.167868727698061,3.85597
-0.0135194,0.000642679,0.59779,3.1676626845151525,3.83997
